weight,hhsize,hhtype3,adj_welfare,adj_factor,pmt,pov,decile,female_head,rural,current_oldA,value_oldA,current_childA,value_childA,current_disabA,value_disabA,current_B,value_B,age,age5yrs,sex,disab,_merge,hhid
1001.9431,9,"Couple household, with children",3708.3333,1,7.6125264,0,5,0,0,0,0,0,0,0,0,0,0,56,11,0,0,matched (3),1365
1001.9431,9,"Couple household, with children",3708.3333,1,7.6125264,0,5,0,0,0,0,0,0,0,0,0,0,42,8,1,0,matched (3),1365
1001.9431,9,"Couple household, with children",3708.3333,1,7.6125264,0,5,0,0,0,0,0,0,0,0,0,0,45,9,1,0,matched (3),1365
1001.9431,9,"Couple household, with children",3708.3333,1,7.6125264,0,5,0,0,0,0,0,0,0,0,0,0,12,2,0,0,matched (3),1365
1001.9431,9,"Couple household, with children",3708.3333,1,7.6125264,0,5,0,0,0,0,0,0,0,0,0,0,9,1,1,0,matched (3),1365
1001.9431,9,"Couple household, with children",3708.3333,1,7.6125264,0,5,0,0,0,0,0,0,0,0,0,0,11,2,0,0,matched (3),1365
1938.3717,2,"Couple household, with no children",4922.7085,1,8.3663559,0,7,0,1,0,0,0,0,0,0,0,0,82,16,0,0,matched (3),1367
1938.3717,2,"Couple household, with no children",3097.1726,1,8.2604609,0,4,0,1,0,0,0,0,0,0,0,0,70,14,1,1,matched (3),1368
1938.3717,3,"Couple household, with children",3272.3809,1,8.3522224,0,4,0,1,0,0,0,0,0,0,0,0,23,4,1,0,matched (3),1369
1938.3717,3,"Couple household, with children",3272.3809,1,8.3522224,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,matched (3),1369
1938.3717,3,"Couple household, with children",4177.0835,1,8.2353268,0,6,0,1,0,0,0,0,0,0,0,0,16,3,1,0,matched (3),1370
1938.3717,3,"Couple household, with children",4177.0835,1,8.2353268,0,6,0,1,0,0,0,0,0,0,0,0,49,9,0,0,matched (3),1370
1938.3717,4,Three generation household,3091.9641,1,8.3267345,0,4,0,1,0,0,0,0,0,0,0,0,64,12,1,0,matched (3),1371
1938.3717,4,Three generation household,3091.9641,1,8.3267345,0,4,0,1,0,0,0,0,0,0,0,0,25,5,1,0,matched (3),1371
1938.3717,4,Three generation household,3091.9641,1,8.3267345,0,4,0,1,0,0,0,0,0,0,0,0,4,0,1,0,matched (3),1371
1938.3717,6,"Couple household, with children",2807.6584,1,8.0619431,0,3,0,1,0,0,0,0,0,0,0,0,41,8,1,0,matched (3),1372
1938.3717,6,"Couple household, with children",2807.6584,1,8.0619431,0,3,0,1,0,0,0,0,0,0,0,0,25,5,1,0,matched (3),1372
1938.3717,6,"Couple household, with children",2807.6584,1,8.0619431,0,3,0,1,0,0,0,0,0,0,0,0,12,2,1,0,matched (3),1372
1938.3717,6,"Couple household, with children",2807.6584,1,8.0619431,0,3,0,1,0,0,0,0,0,0,0,0,40,8,0,0,matched (3),1372
1938.3717,6,"Couple household, with children",2807.6584,1,8.0619431,0,3,0,1,0,0,0,0,0,0,0,0,14,2,0,0,matched (3),1372
1938.3717,4,"Couple household, with children",3232.4404,1,8.2161331,0,4,0,1,0,0,0,0,0,0,0,0,28,5,0,0,matched (3),1373
1938.3717,4,"Couple household, with children",3232.4404,1,8.2161331,0,4,0,1,0,0,0,0,0,0,0,0,4,0,1,0,matched (3),1373
1938.3717,4,"Couple household, with children",3232.4404,1,8.2161331,0,4,0,1,0,0,0,0,0,0,0,0,7,1,0,0,matched (3),1373
1938.3717,5,"Couple household, with children",2707.5593,1,8.2047615,0,3,0,1,0,0,0,0,0,0,0,0,12,2,0,0,matched (3),1374
1938.3717,5,"Couple household, with children",2707.5593,1,8.2047615,0,3,0,1,0,0,0,0,0,0,0,0,36,7,0,0,matched (3),1374
1938.3717,5,"Couple household, with children",2707.5593,1,8.2047615,0,3,0,1,0,0,0,0,0,0,0,0,16,3,0,0,matched (3),1374
1938.3717,5,"Couple household, with children",2707.5593,1,8.2047615,0,3,0,1,0,0,0,0,0,0,0,0,19,3,0,0,matched (3),1374
1938.3717,6,"Couple household, with children",2719.3352,1,7.8356061,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,matched (3),1375
1938.3717,6,"Couple household, with children",2719.3352,1,7.8356061,0,3,0,1,0,0,0,0,0,0,0,0,7,1,0,0,matched (3),1375
1938.3717,6,"Couple household, with children",2719.3352,1,7.8356061,0,3,0,1,0,0,0,0,0,0,0,0,35,7,1,0,matched (3),1375
1938.3717,6,"Couple household, with children",2719.3352,1,7.8356061,0,3,0,1,0,0,0,0,0,0,0,0,33,6,0,0,matched (3),1375
1938.3717,6,"Couple household, with children",2719.3352,1,7.8356061,0,3,0,1,0,0,0,0,0,0,0,0,13,2,1,0,matched (3),1375
1938.3717,2,"Couple household, with no children",4237.3511,1,8.5345173,0,6,1,1,0,0,0,0,0,0,0,0,45,9,1,0,matched (3),1376
1938.3717,7,Three generation household,1814.0304,1,7.6420927,1,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,matched (3),1377
1938.3717,7,Three generation household,1814.0304,1,7.6420927,1,1,0,1,0,0,0,0,0,0,0,0,74,14,0,0,matched (3),1377
1938.3717,7,Three generation household,1814.0304,1,7.6420927,1,1,0,1,0,0,0,0,0,0,0,0,70,14,1,1,matched (3),1377
1938.3717,7,Three generation household,1814.0304,1,7.6420927,1,1,0,1,0,0,0,0,0,0,0,0,25,5,0,0,matched (3),1377
1938.3717,7,Three generation household,1814.0304,1,7.6420927,1,1,0,1,0,0,0,0,0,0,0,0,7,1,0,0,matched (3),1377
1938.3717,7,Three generation household,1814.0304,1,7.6420927,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),1377
1938.3717,8,"Couple household, with children",4024.9255,1,7.9192023,0,6,0,1,0,0,0,0,0,0,0,0,43,8,0,0,matched (3),1378
1938.3717,8,"Couple household, with children",4024.9255,1,7.9192023,0,6,0,1,0,0,0,0,0,0,0,0,23,4,0,0,matched (3),1378
1938.3717,8,"Couple household, with children",4024.9255,1,7.9192023,0,6,0,1,0,0,0,0,0,0,0,0,19,3,0,0,matched (3),1378
1938.3717,8,"Couple household, with children",4024.9255,1,7.9192023,0,6,0,1,0,0,0,0,0,0,0,0,12,2,0,0,matched (3),1378
1938.3717,8,"Couple household, with children",4024.9255,1,7.9192023,0,6,0,1,0,0,0,0,0,0,0,0,14,2,1,0,matched (3),1378
1938.3717,8,"Couple household, with children",4024.9255,1,7.9192023,0,6,0,1,0,0,0,0,0,0,0,0,22,4,1,0,matched (3),1378
1938.3717,8,"Couple household, with children",4024.9255,1,7.9192023,0,6,0,1,0,0,0,0,0,0,0,0,43,8,1,0,matched (3),1378
1938.3717,7,"Couple household, with children",2064.8384,1,7.9815779,1,2,0,1,0,0,0,0,0,0,0,0,14,2,0,0,matched (3),1379
1938.3717,7,"Couple household, with children",2064.8384,1,7.9815779,1,2,0,1,0,0,0,0,0,0,0,0,38,7,1,0,matched (3),1379
1938.3717,7,"Couple household, with children",2064.8384,1,7.9815779,1,2,0,1,0,0,0,0,0,0,0,0,17,3,1,0,matched (3),1379
1938.3717,7,"Couple household, with children",2064.8384,1,7.9815779,1,2,0,1,0,0,0,0,0,0,0,0,12,2,0,0,matched (3),1379
1938.3717,7,"Couple household, with children",2064.8384,1,7.9815779,1,2,0,1,0,0,0,0,0,0,0,0,32,6,0,0,matched (3),1379
1938.3717,7,"Couple household, with children",2064.8384,1,7.9815779,1,2,0,1,0,0,0,0,0,0,0,0,8,1,0,0,matched (3),1379
1938.3717,7,Three generation household,3268.4436,1,7.8817124,0,4,0,1,0,0,0,0,0,0,0,0,62,12,1,0,matched (3),1380
1938.3717,7,Three generation household,3268.4436,1,7.8817124,0,4,0,1,0,0,0,0,0,0,0,0,21,4,1,0,matched (3),1380
1938.3717,7,Three generation household,3268.4436,1,7.8817124,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),1380
1938.3717,7,Three generation household,3268.4436,1,7.8817124,0,4,0,1,0,0,0,0,0,0,0,0,22,4,0,0,matched (3),1380
1938.3717,7,Three generation household,3268.4436,1,7.8817124,0,4,0,1,0,0,0,0,0,0,0,0,29,5,0,0,matched (3),1380
1938.3717,7,Three generation household,3268.4436,1,7.8817124,0,4,0,1,0,0,0,0,0,0,0,0,19,3,0,0,matched (3),1380
1001.9431,4,Three generation household,2888.6013,1,8.238266,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,matched (3),1381
1001.9431,4,Three generation household,2888.6013,1,8.238266,0,3,0,0,0,0,0,0,0,0,0,0,29,5,0,0,matched (3),1381
1001.9431,4,Three generation household,2888.6013,1,8.238266,0,3,0,0,0,0,0,0,0,0,0,0,61,12,0,0,matched (3),1381
1001.9431,8,"Couple household, with no children",1929.0402,1,7.767889,1,1,0,0,0,0,0,0,0,0,0,0,28,5,0,0,matched (3),1382
1001.9431,8,"Couple household, with no children",1929.0402,1,7.767889,1,1,0,0,0,0,0,0,0,0,0,0,60,12,0,0,matched (3),1382
1001.9431,8,"Couple household, with no children",1929.0402,1,7.767889,1,1,0,0,0,0,0,0,0,0,0,0,21,4,0,0,matched (3),1382
1001.9431,8,"Couple household, with no children",1929.0402,1,7.767889,1,1,0,0,0,0,0,0,0,0,0,0,27,5,1,0,matched (3),1382
1001.9431,8,"Couple household, with no children",1929.0402,1,7.767889,1,1,0,0,0,0,0,0,0,0,0,0,25,5,1,0,matched (3),1382
1001.9431,8,"Couple household, with no children",1929.0402,1,7.767889,1,1,0,0,0,0,0,0,0,0,0,0,23,4,1,0,matched (3),1382
1001.9431,8,"Couple household, with no children",1929.0402,1,7.767889,1,1,0,0,0,0,0,0,0,0,0,0,30,6,0,0,matched (3),1382
1001.9431,2,Single parent/caregiver (<60 years),15801.22,1,8.565753,0,10,0,0,0,0,0,0,0,0,0,0,17,3,1,0,matched (3),1383
1001.9431,5,Three generation household,7196.7261,1,8.3512888,0,9,0,0,0,0,0,0,0,0,0,0,33,6,1,1,matched (3),1384
1001.9431,5,Three generation household,7196.7261,1,8.3512888,0,9,0,0,0,0,0,0,0,0,0,0,23,4,1,0,matched (3),1384
1001.9431,5,Three generation household,7196.7261,1,8.3512888,0,9,0,0,0,0,0,0,0,0,0,0,2,0,1,0,matched (3),1384
1001.9431,5,Three generation household,7196.7261,1,8.3512888,0,9,0,0,0,0,0,0,0,0,0,0,31,6,0,0,matched (3),1384
1001.9431,3,"Couple household, with children",5196.3296,1,8.6406164,0,7,0,0,0,0,0,0,0,0,0,0,28,5,1,0,matched (3),1385
1001.9431,3,"Couple household, with children",5196.3296,1,8.6406164,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,matched (3),1385
1001.9431,4,"Couple household, with no children",3101.9641,1,8.3991547,0,4,0,0,0,0,0,0,0,0,0,0,56,11,0,0,matched (3),1386
1001.9431,4,"Couple household, with no children",3101.9641,1,8.3991547,0,4,0,0,0,0,0,0,0,0,0,0,57,11,1,0,matched (3),1386
1001.9431,4,"Couple household, with no children",3101.9641,1,8.3991547,0,4,0,0,0,0,0,0,0,0,0,0,40,8,0,0,matched (3),1386
1001.9431,8,Three generation household,5754.9106,1,8.4355011,0,8,1,0,0,0,0,0,0,0,0,0,40,8,1,0,matched (3),1387
1001.9431,8,Three generation household,5754.9106,1,8.4355011,0,8,1,0,0,0,0,0,0,0,0,0,40,8,0,0,matched (3),1387
1001.9431,8,Three generation household,5754.9106,1,8.4355011,0,8,1,0,0,0,0,0,0,0,0,0,15,3,1,0,matched (3),1387
1001.9431,8,Three generation household,5754.9106,1,8.4355011,0,8,1,0,0,0,0,0,0,0,0,0,15,3,1,0,matched (3),1387
1001.9431,8,Three generation household,5754.9106,1,8.4355011,0,8,1,0,0,0,0,0,0,0,0,0,24,4,0,0,matched (3),1387
1001.9431,8,Three generation household,5754.9106,1,8.4355011,0,8,1,0,0,0,0,0,0,0,0,0,80,16,0,0,matched (3),1387
1001.9431,8,Three generation household,5754.9106,1,8.4355011,0,8,1,0,0,0,0,0,0,0,0,0,13,2,0,0,matched (3),1387
1001.9431,4,"Couple household, with children",6680.5952,1,8.1828051,0,9,0,0,0,0,0,0,0,0,0,0,17,3,0,0,matched (3),1388
1001.9431,4,"Couple household, with children",6680.5952,1,8.1828051,0,9,0,0,0,0,0,0,0,0,0,0,39,7,0,0,matched (3),1388
1001.9431,4,"Couple household, with children",6680.5952,1,8.1828051,0,9,0,0,0,0,0,0,0,0,0,0,15,3,1,0,matched (3),1388
1001.9431,4,"Couple household, with children",4553.229,1,8.3187017,0,7,0,0,0,0,0,0,0,0,0,0,33,6,1,0,matched (3),1389
1001.9431,4,"Couple household, with children",4553.229,1,8.3187017,0,7,0,0,0,0,0,0,0,0,0,0,9,1,0,0,matched (3),1389
1001.9431,4,"Couple household, with children",4553.229,1,8.3187017,0,7,0,0,0,0,0,0,0,0,0,0,13,2,0,0,matched (3),1389
1001.9431,4,"Couple household, with children",4868.1401,1,8.2287655,0,7,0,0,0,0,0,0,0,0,0,0,59,11,0,0,matched (3),1390
1001.9431,4,"Couple household, with children",4868.1401,1,8.2287655,0,7,0,0,0,0,0,0,0,0,0,0,59,11,1,0,matched (3),1390
1001.9431,4,"Couple household, with children",4868.1401,1,8.2287655,0,7,0,0,0,0,0,0,0,0,0,0,4,0,1,0,matched (3),1390
1001.9431,5,Three generation household,6016.1426,1,7.9864602,0,8,0,0,0,0,0,0,0,0,0,0,39,7,0,1,matched (3),1391
1001.9431,5,Three generation household,6016.1426,1,7.9864602,0,8,0,0,0,0,0,0,0,0,0,0,69,13,0,0,matched (3),1391
1001.9431,5,Three generation household,6016.1426,1,7.9864602,0,8,0,0,0,0,0,0,0,0,0,0,39,7,1,0,matched (3),1391
1001.9431,5,Three generation household,6016.1426,1,7.9864602,0,8,0,0,0,0,0,0,0,0,0,0,7,1,0,0,matched (3),1391
1001.9431,5,"Couple household, with children",11810.5,1,8.3576794,0,10,0,0,0,0,0,0,0,0,0,0,23,4,0,0,matched (3),1392
1001.9431,5,"Couple household, with children",11810.5,1,8.3576794,0,10,0,0,0,0,0,0,0,0,0,0,48,9,1,0,matched (3),1392
1001.9431,5,"Couple household, with children",11810.5,1,8.3576794,0,10,0,0,0,0,0,0,0,0,0,0,21,4,0,0,matched (3),1392
1001.9431,5,"Couple household, with children",11810.5,1,8.3576794,0,10,0,0,0,0,0,0,0,0,0,0,19,3,1,0,matched (3),1392
1001.9431,3,"Couple household, with children",7017.3613,1,8.4651098,0,9,0,0,0,0,0,0,0,0,0,0,24,4,1,0,matched (3),1393
1001.9431,3,"Couple household, with children",7017.3613,1,8.4651098,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,matched (3),1393
1001.9431,4,"Couple household, with children",6482.1274,1,8.4737177,0,9,0,0,0,0,0,0,0,0,0,0,28,5,0,0,matched (3),1394
1001.9431,4,"Couple household, with children",6482.1274,1,8.4737177,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,matched (3),1394
1001.9431,4,"Couple household, with children",6482.1274,1,8.4737177,0,9,0,0,0,0,0,0,0,0,0,0,26,5,1,0,matched (3),1394
1001.9431,12,"Couple household, with children",5510.2427,1,7.6079707,0,8,0,0,0,0,0,0,0,0,0,0,27,5,1,0,matched (3),1395
1001.9431,12,"Couple household, with children",5510.2427,1,7.6079707,0,8,0,0,0,0,0,0,0,0,0,0,54,10,0,0,matched (3),1395
1001.9431,12,"Couple household, with children",5510.2427,1,7.6079707,0,8,0,0,0,0,0,0,0,0,0,0,32,6,1,0,matched (3),1395
1001.9431,12,"Couple household, with children",5510.2427,1,7.6079707,0,8,0,0,0,0,0,0,0,0,0,0,14,2,1,0,matched (3),1395
1001.9431,12,"Couple household, with children",5510.2427,1,7.6079707,0,8,0,0,0,0,0,0,0,0,0,0,8,1,0,0,matched (3),1395
1001.9431,12,"Couple household, with children",5510.2427,1,7.6079707,0,8,0,0,0,0,0,0,0,0,0,0,4,0,1,0,matched (3),1395
1001.9431,12,"Couple household, with children",5510.2427,1,7.6079707,0,8,0,0,0,0,0,0,0,0,0,0,52,10,1,0,matched (3),1395
1001.9431,12,"Couple household, with children",5510.2427,1,7.6079707,0,8,0,0,0,0,0,0,0,0,0,0,55,11,1,0,matched (3),1395
1001.9431,12,"Couple household, with children",5510.2427,1,7.6079707,0,8,0,0,0,0,0,0,0,0,0,0,25,5,1,0,matched (3),1395
1001.9431,12,"Couple household, with children",5510.2427,1,7.6079707,0,8,0,0,0,0,0,0,0,0,0,0,24,4,0,0,matched (3),1395
1001.9431,12,"Couple household, with children",5510.2427,1,7.6079707,0,8,0,0,0,0,0,0,0,0,0,0,32,6,0,0,matched (3),1395
907.16473,7,"Couple household, with children",4344.9658,1,8.1684608,0,6,0,0,0,0,0,0,0,0,0,0,47,9,0,0,matched (3),1397
907.16473,7,"Couple household, with children",4344.9658,1,8.1684608,0,6,0,0,0,0,0,0,0,0,0,0,8,1,0,0,matched (3),1397
907.16473,7,"Couple household, with children",4344.9658,1,8.1684608,0,6,0,0,0,0,0,0,0,0,0,0,45,9,1,0,matched (3),1397
907.16473,7,"Couple household, with children",4344.9658,1,8.1684608,0,6,0,0,0,0,0,0,0,0,0,0,11,2,0,0,matched (3),1397
907.16473,7,"Couple household, with children",4344.9658,1,8.1684608,0,6,0,0,0,0,0,0,0,0,0,0,20,4,0,0,matched (3),1397
907.16473,7,"Couple household, with children",4344.9658,1,8.1684608,0,6,0,0,0,0,0,0,0,0,0,0,19,3,1,0,matched (3),1397
907.16473,5,Other household types,3328.6309,1,8.1401987,0,5,0,0,0,0,0,0,0,0,0,0,20,4,1,0,matched (3),1398
907.16473,5,Other household types,3328.6309,1,8.1401987,0,5,0,0,0,0,0,0,0,0,0,0,91,16,0,0,matched (3),1398
907.16473,5,Other household types,3328.6309,1,8.1401987,0,5,0,0,0,0,0,0,0,0,0,0,22,4,0,0,matched (3),1398
907.16473,5,Other household types,3328.6309,1,8.1401987,0,5,0,0,0,0,0,0,0,0,0,0,44,8,0,0,matched (3),1398
907.16473,3,"Couple household, with children",7065.7739,1,8.9750013,0,9,0,0,0,0,0,0,0,0,0,0,39,7,0,0,matched (3),1399
907.16473,3,"Couple household, with children",7065.7739,1,8.9750013,0,9,0,0,0,0,0,0,0,0,0,0,33,6,1,0,matched (3),1399
907.16473,5,Other household types,4444.6909,1,8.0326586,0,6,1,0,0,0,0,0,0,0,0,0,19,3,0,0,matched (3),1400
907.16473,5,Other household types,4444.6909,1,8.0326586,0,6,1,0,0,0,0,0,0,0,0,0,2,0,1,0,matched (3),1400
907.16473,5,Other household types,4444.6909,1,8.0326586,0,6,1,0,0,0,0,0,0,0,0,0,24,4,0,0,matched (3),1400
907.16473,5,Other household types,4444.6909,1,8.0326586,0,6,1,0,0,0,0,0,0,0,0,0,50,10,1,0,matched (3),1400
907.16473,6,Other household types,2420.7739,1,8.0536957,1,2,1,0,0,0,0,0,0,0,0,0,9,1,1,0,matched (3),1401
907.16473,6,Other household types,2420.7739,1,8.0536957,1,2,1,0,0,0,0,0,0,0,0,0,11,2,1,0,matched (3),1401
907.16473,6,Other household types,2420.7739,1,8.0536957,1,2,1,0,0,0,0,0,0,0,0,0,28,5,1,0,matched (3),1401
907.16473,6,Other household types,2420.7739,1,8.0536957,1,2,1,0,0,0,0,0,0,0,0,0,13,2,0,0,matched (3),1401
907.16473,6,Other household types,2420.7739,1,8.0536957,1,2,1,0,0,0,0,0,0,0,0,0,6,1,0,0,matched (3),1401
907.16473,5,Three generation household,4800.7739,1,8.1277952,0,7,1,0,0,0,0,0,0,0,0,0,25,5,1,0,matched (3),1402
907.16473,5,Three generation household,4800.7739,1,8.1277952,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,matched (3),1402
907.16473,5,Three generation household,4800.7739,1,8.1277952,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,matched (3),1402
907.16473,5,Three generation household,4800.7739,1,8.1277952,0,7,1,0,0,0,0,0,0,0,0,0,64,12,1,0,matched (3),1402
907.16473,5,"Couple household, with children",11167.856,1,8.3604641,0,10,0,0,0,0,0,0,0,0,0,0,52,10,0,0,matched (3),1403
907.16473,5,"Couple household, with children",11167.856,1,8.3604641,0,10,0,0,0,0,0,0,0,0,0,0,17,3,1,0,matched (3),1403
907.16473,5,"Couple household, with children",11167.856,1,8.3604641,0,10,0,0,0,0,0,0,0,0,0,0,42,8,1,0,matched (3),1403
907.16473,5,"Couple household, with children",11167.856,1,8.3604641,0,10,0,0,0,0,0,0,0,0,0,0,20,4,1,0,matched (3),1403
907.16473,8,"Couple household, with children",3321.1309,1,8.1339827,0,5,0,0,0,0,0,0,0,0,0,0,16,3,0,0,matched (3),1404
907.16473,8,"Couple household, with children",3321.1309,1,8.1339827,0,5,0,0,0,0,0,0,0,0,0,0,45,9,0,0,matched (3),1404
907.16473,8,"Couple household, with children",3321.1309,1,8.1339827,0,5,0,0,0,0,0,0,0,0,0,0,16,3,1,0,matched (3),1404
907.16473,8,"Couple household, with children",3321.1309,1,8.1339827,0,5,0,0,0,0,0,0,0,0,0,0,25,5,0,0,matched (3),1404
907.16473,8,"Couple household, with children",3321.1309,1,8.1339827,0,5,0,0,0,0,0,0,0,0,0,0,10,2,1,0,matched (3),1404
907.16473,8,"Couple household, with children",3321.1309,1,8.1339827,0,5,0,0,0,0,0,0,0,0,0,0,35,7,1,0,matched (3),1404
907.16473,8,"Couple household, with children",3321.1309,1,8.1339827,0,5,0,0,0,0,0,0,0,0,0,0,22,4,1,0,matched (3),1404
907.16473,5,"Couple household, with children",5223.5713,1,8.3708572,0,8,0,0,0,0,0,0,0,0,0,0,14,2,0,1,matched (3),1405
907.16473,5,"Couple household, with children",5223.5713,1,8.3708572,0,8,0,0,0,0,0,0,0,0,0,0,37,7,0,0,matched (3),1405
907.16473,5,"Couple household, with children",5223.5713,1,8.3708572,0,8,0,0,0,0,0,0,0,0,0,0,11,2,0,0,matched (3),1405
907.16473,5,"Couple household, with children",5223.5713,1,8.3708572,0,8,0,0,0,0,0,0,0,0,0,0,16,3,1,0,matched (3),1405
907.16473,7,"Couple household, with no children",4152.7725,1,8.2150726,0,6,0,0,0,0,0,0,0,0,0,0,25,5,1,0,matched (3),1406
907.16473,7,"Couple household, with no children",4152.7725,1,8.2150726,0,6,0,0,0,0,0,0,0,0,0,0,45,9,1,0,matched (3),1406
907.16473,7,"Couple household, with no children",4152.7725,1,8.2150726,0,6,0,0,0,0,0,0,0,0,0,0,22,4,1,0,matched (3),1406
907.16473,7,"Couple household, with no children",4152.7725,1,8.2150726,0,6,0,0,0,0,0,0,0,0,0,0,46,9,0,0,matched (3),1406
907.16473,7,"Couple household, with no children",4152.7725,1,8.2150726,0,6,0,0,0,0,0,0,0,0,0,0,27,5,0,0,matched (3),1406
907.16473,7,"Couple household, with no children",4152.7725,1,8.2150726,0,6,0,0,0,0,0,0,0,0,0,0,20,4,1,0,matched (3),1406
907.16473,7,Three generation household,4410.9609,1,8.0815496,0,6,0,0,0,0,0,0,0,0,0,0,84,16,1,0,matched (3),1407
907.16473,7,Three generation household,4410.9609,1,8.0815496,0,6,0,0,0,0,0,0,0,0,0,0,31,6,0,0,matched (3),1407
907.16473,7,Three generation household,4410.9609,1,8.0815496,0,6,0,0,0,0,0,0,0,0,0,0,60,12,0,0,matched (3),1407
907.16473,7,Three generation household,4410.9609,1,8.0815496,0,6,0,0,0,0,0,0,0,0,0,0,22,4,0,0,matched (3),1407
907.16473,7,Three generation household,4410.9609,1,8.0815496,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,matched (3),1407
907.16473,7,Three generation household,4410.9609,1,8.0815496,0,6,0,0,0,0,0,0,0,0,0,0,16,3,0,0,matched (3),1407
907.16473,9,Three generation household,4490.4761,1,7.8641953,0,7,0,0,0,0,0,0,0,0,0,0,8,1,0,0,matched (3),1408
907.16473,9,Three generation household,4490.4761,1,7.8641953,0,7,0,0,0,0,0,0,0,0,0,0,12,2,1,0,matched (3),1408
907.16473,9,Three generation household,4490.4761,1,7.8641953,0,7,0,0,0,0,0,0,0,0,0,0,34,6,1,0,matched (3),1408
907.16473,9,Three generation household,4490.4761,1,7.8641953,0,7,0,0,0,0,0,0,0,0,0,0,10,2,1,0,matched (3),1408
907.16473,9,Three generation household,4490.4761,1,7.8641953,0,7,0,0,0,0,0,0,0,0,0,0,40,8,0,0,matched (3),1408
907.16473,9,Three generation household,4490.4761,1,7.8641953,0,7,0,0,0,0,0,0,0,0,0,0,13,2,1,0,matched (3),1408
907.16473,9,Three generation household,4490.4761,1,7.8641953,0,7,0,0,0,0,0,0,0,0,0,0,36,7,0,0,matched (3),1408
907.16473,9,Three generation household,4490.4761,1,7.8641953,0,7,0,0,0,0,0,0,0,0,0,0,66,13,0,0,matched (3),1408
907.16473,7,Three generation household,18940.689,1,9.2057428,0,10,0,0,0,0,0,0,0,0,0,0,43,8,1,1,matched (3),1409
907.16473,7,Three generation household,18940.689,1,9.2057428,0,10,0,0,0,0,0,0,0,0,0,0,24,4,1,0,matched (3),1409
907.16473,7,Three generation household,18940.689,1,9.2057428,0,10,0,0,0,0,0,0,0,0,0,0,15,3,0,0,matched (3),1409
907.16473,7,Three generation household,18940.689,1,9.2057428,0,10,0,0,0,0,0,0,0,0,0,0,44,8,0,0,matched (3),1409
907.16473,7,Three generation household,18940.689,1,9.2057428,0,10,0,0,0,0,0,0,0,0,0,0,12,2,0,0,matched (3),1409
907.16473,7,Three generation household,18940.689,1,9.2057428,0,10,0,0,0,0,0,0,0,0,0,0,70,14,1,0,matched (3),1409
907.16473,9,Three generation household,3566.9377,1,7.9100313,0,5,0,0,0,0,0,0,0,0,0,0,55,11,1,0,matched (3),1410
907.16473,9,Three generation household,3566.9377,1,7.9100313,0,5,0,0,0,0,0,0,0,0,0,0,28,5,1,1,matched (3),1410
907.16473,9,Three generation household,3566.9377,1,7.9100313,0,5,0,0,0,0,0,0,0,0,0,0,30,6,0,0,matched (3),1410
907.16473,9,Three generation household,3566.9377,1,7.9100313,0,5,0,0,0,0,0,0,0,0,0,0,15,3,1,0,matched (3),1410
907.16473,9,Three generation household,3566.9377,1,7.9100313,0,5,0,0,0,0,0,0,0,0,0,0,25,5,1,0,matched (3),1410
907.16473,9,Three generation household,3566.9377,1,7.9100313,0,5,0,0,0,0,0,0,0,0,0,0,30,6,0,0,matched (3),1410
907.16473,9,Three generation household,3566.9377,1,7.9100313,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,matched (3),1410
907.16473,9,Three generation household,3566.9377,1,7.9100313,0,5,0,0,0,0,0,0,0,0,0,0,63,12,0,0,matched (3),1410
1330.3037,6,Other household types,2714.2856,1,8.0705681,0,3,1,1,0,0,0,0,0,0,0,0,15,3,0,0,matched (3),1411
1330.3037,6,Other household types,2714.2856,1,8.0705681,0,3,1,1,0,0,0,0,0,0,0,0,50,10,1,0,matched (3),1411
1330.3037,6,Other household types,2714.2856,1,8.0705681,0,3,1,1,0,0,0,0,0,0,0,0,22,4,1,0,matched (3),1411
1330.3037,6,Other household types,2714.2856,1,8.0705681,0,3,1,1,0,0,0,0,0,0,0,0,32,6,0,0,matched (3),1411
1330.3037,6,Other household types,2714.2856,1,8.0705681,0,3,1,1,0,0,0,0,0,0,0,0,52,10,0,0,matched (3),1411
1330.3037,3,Other household types,3693.6511,1,8.1402159,0,5,1,1,0,0,0,0,0,0,0,0,65,13,1,0,matched (3),1413
1330.3037,3,Other household types,3693.6511,1,8.1402159,0,5,1,1,0,0,0,0,0,0,0,0,30,6,0,0,matched (3),1413
1330.3037,9,"Couple household, with children",2447.0371,1,7.8076215,0,2,0,1,0,0,0,0,0,0,0,0,10,2,1,0,matched (3),1414
