weight,hhsize,hhtype3,adj_welfare,adj_factor,pmt,pov,decile,female_head,current_oldA,value_oldA,current_childA,value_childA,current_disabA,value_disabA,current_B,value_B,age,age5yrs,sex,pension,rural,disab,hhid
2074,2,Other household types,1526948.4,.89407009,8.1045122,0,3,0,0,0,0,0,0,0,0,0,79,15,0,0,1,0,5653
2074,2,Other household types,1088341,.8967607,7.5963874,0,2,1,0,0,0,0,0,0,0,0,73,14,1,0,1,0,5654
2074,2,"Couple household, with no children",1362182.8,.89265347,8.0092506,0,2,0,0,0,0,0,0,0,0,0,77,15,0,0,1,1,5655
2229,5,Three generation household,1234299.6,.87883109,7.7660255,0,2,1,0,0,0,0,0,0,0,0,64,12,1,0,1,0,5656
2229,5,"Couple household, with children",2528016.3,.88116771,7.936296,0,6,0,0,0,0,0,0,0,0,0,56,11,0,0,1,0,5657
2229,9,"Couple household, with children",1760482.9,.88272077,7.1550207,0,4,0,0,0,0,0,0,0,0,0,52,10,0,0,1,0,5658
2240,5,"Couple household, with children",2839789,.90174651,7.7336216,0,7,0,0,0,0,0,0,0,0,0,42,8,0,0,1,0,5659
2240,7,"Couple household, with children",2515096.5,.90225649,7.7081304,0,6,0,0,0,0,0,0,0,0,0,54,10,0,0,1,0,5660
2240,4,"Couple household, with children",2395427.8,.90178227,7.9118457,0,6,0,0,0,0,0,0,0,0,0,39,7,0,0,1,1,5661
2040,5,"Couple household, with children",3032680,.89443082,7.8335123,0,7,0,0,0,0,0,0,0,0,0,44,8,0,0,1,0,5662
2040,6,Three generation household,1987305.1,.89630347,7.5597548,0,4,0,0,0,0,0,0,0,0,0,65,13,0,0,1,0,5663
2040,4,"Couple household, with children",3326834,.89452225,8.160903,0,8,1,0,0,0,0,0,0,0,0,40,8,1,0,1,0,5664
1781,4,"Couple household, with children",5035901,.89240277,8.2814751,0,9,0,0,0,0,0,0,0,0,0,39,7,0,0,1,0,5665
1781,4,"Couple household, with no children",3067809.3,.8947354,8.0857353,0,7,0,0,0,0,0,0,0,0,0,49,9,0,0,1,0,5666
1781,6,Three generation household,2040099.1,.89384532,7.7788529,0,5,1,0,0,0,0,0,0,0,0,66,13,1,0,1,1,5667
2117,5,"Couple household, with no children",4837470,.97266704,8.1789379,0,9,0,0,0,0,0,0,0,0,0,52,10,0,0,0,0,5668
2117,4,Other household types,2405397.8,.97825789,8.108386,0,6,1,0,0,0,0,0,0,0,0,46,9,1,0,0,0,5669
2117,4,"Couple household, with no children",4682813,.97810686,8.5962324,0,9,1,0,0,0,0,0,0,0,0,50,10,1,0,0,0,5670
2251,6,"Couple household, with children",2325697.8,.90223765,7.7940593,0,5,0,0,0,0,0,0,0,0,0,46,9,0,0,1,0,5671
2251,2,Other household types,1471314.5,.90350991,7.8036232,0,3,1,0,0,0,0,0,0,0,0,66,13,1,0,1,0,5672
2251,5,"Couple household, with children",6052102,.89843494,7.9114819,0,10,0,0,0,0,0,0,0,0,0,45,9,0,0,1,0,5673
2046,1,"One-person household, 60+ years",1841162,.89913046,7.8167367,0,4,1,0,0,0,0,0,0,0,0,76,15,1,0,1,1,5674
2046,5,Three generation household,2249915,.89649594,7.6587825,0,5,1,0,0,0,0,0,0,0,0,70,14,1,0,1,1,5675
2046,4,Three generation household,1674359.4,.89396775,8.0307541,0,3,1,1,15085.706,0,0,0,0,0,0,82,16,1,0,1,0,5676
1716,3,"Couple household, with no children",2794355.5,.89191359,7.9635949,0,7,0,0,0,0,0,0,0,0,0,54,10,0,0,1,0,5677
1716,4,"Couple household, with children",2300372.3,.89404547,7.840219,0,5,0,0,0,0,0,0,0,0,0,35,7,0,0,1,0,5678
1716,4,Other household types,1231584.5,.89570808,7.3626823,0,2,1,0,0,0,0,0,0,0,0,61,12,1,0,1,0,5679
2419,4,Three generation household,1259850.5,.97968131,7.8097324,0,2,1,0,0,0,0,0,0,0,0,65,13,1,0,0,0,5680
2419,5,"Couple household, with no children",2723882.3,.98204088,8.0833244,0,7,0,0,0,0,0,0,0,0,0,47,9,0,0,0,0,5681
2419,2,Other household types,3290716,.97765058,8.5564623,0,8,0,0,0,0,0,0,0,0,0,58,11,0,0,0,0,5682
2203,3,"Couple household, with no children",1647806.3,.90435535,7.692513,0,3,0,1,27130.66,0,0,0,0,0,0,54,10,0,0,1,0,5683
2203,2,Other household types,2591750.3,.90182966,7.7552314,0,6,0,0,0,0,0,0,0,0,0,52,10,0,0,1,0,5684
2203,2,"Couple household, with no children",2382004.5,.90255076,8.140934,0,6,0,0,0,0,0,0,0,0,0,50,10,0,0,1,0,5685
2220,2,"Couple household, with no children",1500251.6,.89600819,7.2183514,0,3,0,1,120961.11,0,0,0,0,0,0,87,16,0,0,1,0,5686
2220,5,Other household types,2371103.3,.89459914,7.7252927,0,6,1,0,0,0,0,0,0,0,0,58,11,1,0,1,0,5687
2220,3,"Couple household, with children",5773762,.89075589,8.2640352,0,10,0,0,0,0,0,0,0,0,0,55,11,0,0,1,0,5688
2046,2,"Couple household, with no children",4847358,.89236695,8.1395054,0,9,0,0,0,0,0,0,0,0,0,45,9,0,0,1,0,5689
2046,2,"Couple household, with no children",4251182,.89260316,8.3619823,0,9,1,0,0,0,0,0,0,0,0,61,12,1,0,1,0,5690
2046,2,"Couple household, with no children",6087523.5,.89002162,8.4403648,0,10,0,0,0,0,0,0,0,0,0,54,10,0,0,1,0,5691
2248,5,"Couple household, with children",2431800,.98223656,7.9760303,0,6,0,0,0,0,0,0,0,0,0,58,11,0,0,0,0,5692
2248,4,"Couple household, with children",1466230.5,.98347652,7.6332483,0,3,0,0,0,0,0,0,0,0,0,35,7,0,0,0,0,5693
2248,3,"Couple household, with no children",2923175.8,.98253351,8.5384178,0,7,1,0,0,0,0,0,0,0,0,58,11,1,0,0,0,5694
2321,2,Other household types,1991952.5,.90022576,7.5740395,0,4,1,0,0,0,0,0,0,0,0,76,15,1,0,1,1,5695
2321,2,"Couple household, with no children",4389650.5,.90178418,8.5116978,0,9,0,0,0,0,0,0,0,0,0,45,9,0,0,1,0,5696
2321,2,"Couple household, with no children",3899759.5,.90039182,8.6898842,0,9,0,1,121552.9,0,0,0,0,0,0,81,16,0,0,1,0,5697
2275,4,Three generation household,2068764.9,.89664525,7.8491302,0,5,1,0,0,0,0,0,0,0,0,95,16,1,0,1,1,5698
2275,4,"Couple household, with children",1615275.3,.89526623,7.8535495,0,3,0,0,0,0,0,0,0,0,0,39,7,0,0,1,0,5699
2275,3,"Couple household, with no children",2095502.6,.89631259,7.8005753,0,5,0,0,0,0,0,0,0,0,0,61,12,0,0,1,0,5700
2042,2,"Couple household, with no children",2180209,.8949672,7.8095174,0,5,0,0,0,0,0,0,0,0,0,86,16,0,0,1,0,5701
2042,3,"Couple household, with children",3922064.8,.89243251,8.0667439,0,9,0,0,0,0,0,0,0,0,0,52,10,0,0,1,0,5702
2042,4,Three generation household,2017425.4,.89217997,7.963809,0,4,1,0,0,0,0,0,0,0,0,69,13,1,0,1,0,5703
2095,1,"One-person household, 60+ years",1402127.8,.89380711,7.5987172,0,2,1,1,361991.88,0,0,0,0,0,0,69,13,1,0,1,1,5704
2095,3,Other household types,1798246.1,.89515901,7.8964634,0,4,1,0,0,0,0,0,0,0,0,47,9,1,0,1,0,5705
2095,4,"Couple household, with children",2243025.3,.89283526,8.0875626,0,5,0,0,0,0,0,0,0,0,0,52,10,0,0,1,0,5706
2161,3,Skipped generation,1393132.9,1.0104414,7.4615636,0,2,1,0,0,0,0,0,0,0,0,72,14,1,0,0,0,5707
2161,3,"Couple household, with no children",4606195.5,1.0075256,8.3590765,0,9,0,0,0,0,0,0,0,0,0,74,14,0,1,0,1,5708
2161,5,Three generation household,2196964.5,1.0089384,7.9597316,0,5,0,0,0,0,0,0,0,0,0,39,7,0,0,0,0,5709
2230,4,"Couple household, with children",2259989.3,.89341462,7.7658224,0,5,0,0,0,0,0,0,0,0,0,45,9,0,0,1,0,5710
2230,4,"Couple household, with children",2622054,.89304537,7.5655036,0,6,0,0,0,0,0,0,0,0,0,42,8,0,0,1,1,5711
2230,5,"Couple household, with no children",2857111.3,.89505047,7.6083326,0,7,0,0,0,0,0,0,0,0,0,54,10,0,0,1,0,5712
2105,4,"Couple household, with children",2681112.3,.89124852,8.0781536,0,6,0,0,0,0,0,0,0,0,0,52,10,0,0,1,0,5713
2105,2,"Couple household, with no children",1854880.9,.89390391,7.948329,0,4,0,0,0,0,0,0,0,0,0,52,10,0,0,1,0,5714
2105,4,"Couple household, with children",2360576.3,.89232039,7.790884,0,6,0,0,0,0,0,0,0,0,0,50,10,0,0,1,0,5715
2468,4,"Couple household, with children",2480680.3,.88051641,7.7818942,0,6,0,0,0,0,0,0,0,0,0,32,6,0,0,1,0,5716
2468,3,Three generation household,1226355.4,.88086867,7.2754202,0,2,0,1,26426.061,0,0,0,0,0,0,86,16,0,0,1,1,5717
2468,5,"Couple household, with no children",12935165,.86719584,8.9529715,0,10,0,0,0,0,0,0,0,0,0,57,11,0,0,1,0,5718
1967,3,Other household types,2447651.5,.90587497,7.7602534,0,6,1,0,0,0,0,0,0,0,0,57,11,1,0,1,0,5719
1967,7,Three generation household,1179583.4,.90548384,7.1126084,0,2,0,0,0,0,0,0,0,0,0,35,7,0,0,1,0,5720
1967,5,Three generation household,1128659.5,.90452057,7.2983065,0,2,0,0,0,0,0,0,0,0,0,95,16,0,0,1,0,5721
1334,4,"Couple household, with children",4275959.5,1.09596,8.213686,0,9,1,0,0,0,0,0,0,0,0,37,7,1,0,0,0,5722
1334,1,"One-person household, 18-59 years",7619381.5,1.0953206,8.7577524,0,10,1,0,0,0,0,0,0,0,0,56,11,1,0,0,0,5723
1334,4,"Couple household, with children",4027480.3,1.0932441,8.1482697,0,9,0,0,0,0,0,0,0,0,0,38,7,0,0,0,0,5724
1328,5,"Couple household, with children",2245804.8,1.1107342,7.7242732,0,5,1,0,0,0,0,0,0,0,0,40,8,1,0,0,0,5725
1328,5,Three generation household,5723579.5,1.1066053,8.7054853,0,10,0,0,0,0,0,0,0,0,0,65,13,0,1,0,0,5726
1328,5,Three generation household,4757983.5,1.1057669,8.5566549,0,9,0,0,0,0,0,0,0,0,0,43,8,0,0,0,0,5727
1347,6,Three generation household,3553913,1.0712864,8.0712957,0,8,0,0,0,0,0,0,0,0,0,83,16,0,1,0,1,5728
1347,4,"Couple household, with no children",2563129.3,1.0720117,8.2590189,0,6,1,0,0,0,0,0,0,0,0,45,9,1,0,0,0,5729
1347,4,"Couple household, with children",1855744.8,1.0810678,8.0121145,0,4,1,0,0,0,0,0,0,0,0,43,8,1,0,0,0,5730
1334,2,Other household types,3942389.5,1.0972093,8.3283606,0,9,1,0,0,0,0,0,0,0,0,68,13,1,0,0,0,5731
1334,2,"Couple household, with no children",3988096,1.0985154,8.1670618,0,9,0,0,0,0,0,0,0,0,0,56,11,0,0,0,0,5732
1334,4,"Couple household, with children",2901944.5,1.099081,7.9111953,0,7,0,0,0,0,0,0,0,0,0,45,9,0,0,0,0,5733
1413,4,"Couple household, with children",1875313.5,1.0955453,7.9818082,0,4,0,0,0,0,0,0,0,0,0,41,8,0,0,0,0,5734
1413,5,"Couple household, with children",4005705.3,1.0935032,8.5835924,0,9,0,0,0,0,0,0,0,0,0,52,10,0,0,0,0,5735
1413,2,"Couple household, with no children",2552308.8,1.0941942,8.2022362,0,6,0,0,0,0,0,0,0,0,0,53,10,0,0,0,0,5736
1271,3,"Couple household, with no children",5195750,1.1036608,8.5550833,0,9,0,0,0,0,0,0,0,0,0,48,9,0,0,0,0,5737
1271,3,"Couple household, with children",4393815,1.106243,8.1242962,0,9,0,0,0,0,0,0,0,0,0,48,9,0,0,0,1,5738
1271,5,"Couple household, with children",2350201.5,1.1036242,7.8860264,0,6,0,0,0,0,0,0,0,0,0,50,10,0,0,0,0,5739
1311,4,"Couple household, with children",2033285.5,1.0847116,7.5619769,0,5,0,0,0,0,0,0,0,0,0,42,8,0,0,0,0,5740
1311,4,"Couple household, with children",2763004.3,1.0760204,7.9039001,0,7,1,0,0,0,0,0,0,0,0,47,9,1,0,0,0,5741
1311,4,"Couple household, with no children",3395437.5,1.0782768,7.9938979,0,8,1,0,0,0,0,0,0,0,0,43,8,1,0,0,1,5742
1136,4,"Couple household, with children",4632793.5,1.003525,8.4615278,0,9,0,0,0,0,0,0,0,0,0,39,7,0,0,1,0,5743
1136,1,"One-person household, 18-59 years",12648548,1.0051744,8.7173777,0,10,0,0,0,0,0,0,0,0,0,38,7,0,0,1,0,5744
1136,5,"Couple household, with children",2981581.3,1.0077263,7.8558931,0,7,0,0,0,0,0,0,0,0,0,55,11,0,0,1,0,5745
1242,7,"Couple household, with children",362411.38,1.0107828,6.4904132,1,1,0,0,0,0,0,0,0,0,0,45,9,0,0,1,0,5746
1242,4,Other household types,640661.88,1.0092369,6.6579733,1,1,1,0,0,0,0,0,0,0,0,56,11,1,0,1,0,5747
1242,5,"Couple household, with children",379629.97,1.0138633,6.4892297,1,1,0,0,0,0,0,0,0,0,0,32,6,0,0,1,0,5748
1161,7,Other household types,517383.19,1.0171978,6.711514,1,1,1,0,0,0,0,0,0,0,0,58,11,1,0,1,1,5749
1161,8,"Couple household, with children",669453.44,1.0173194,6.6949677,1,1,0,0,0,0,0,0,0,0,0,38,7,0,0,1,0,5750
1161,9,"Couple household, with children",620770,1.0180839,6.3809738,1,1,0,0,0,0,0,0,0,0,0,42,8,0,0,1,0,5751
1111,4,Three generation household,441344.88,.99180269,6.7339582,1,1,1,0,0,0,0,0,0,0,0,63,12,1,0,1,0,5752
1111,7,Other household types,335195.5,.99297607,6.2366543,1,1,1,0,0,0,0,0,0,0,0,43,8,1,0,1,0,5753
1111,5,Other household types,774144.06,.99702799,6.8535252,1,1,1,0,0,0,0,0,0,0,0,47,9,1,0,1,1,5754
1323,4,"Couple household, with children",992508.31,1.0091643,6.776051,0,1,0,0,0,0,0,0,0,0,0,33,6,0,0,1,0,5755
1323,3,"Couple household, with no children",1437125.1,1.0085989,7.4308319,0,3,0,0,0,0,0,0,0,0,0,63,12,0,0,1,0,5756
1323,4,"Couple household, with children",1125597.8,1.0086119,7.2325482,0,2,0,0,0,0,0,0,0,0,0,33,6,0,0,1,0,5757
1417,4,"Couple household, with children",593465,1.0137333,6.9973617,1,1,0,0,0,0,0,0,0,0,0,24,4,0,0,1,0,5758
1417,5,"Couple household, with children",760325.94,1.0113531,7.1177669,1,1,0,0,0,0,0,0,0,0,0,33,6,0,0,1,0,5759
1417,4,"Couple household, with children",598734.5,1.0166692,5.9958215,1,1,0,0,0,0,0,0,0,0,0,23,4,0,0,1,0,5760
1282,3,"Couple household, with no children",720225.31,1.0210372,6.436729,1,1,0,0,0,0,0,0,0,0,0,56,11,0,0,1,0,5761
1282,3,"Couple household, with children",845111.25,1.0214609,7.0010066,1,1,0,0,0,0,0,0,0,0,0,21,4,0,0,1,0,5762
1282,3,"Couple household, with no children",891020.94,1.0226221,6.8757038,1,1,0,0,0,0,0,0,0,0,0,23,4,0,0,1,0,5763
1483,6,"Couple household, with children",584673.06,.99122608,6.7791991,1,1,0,0,0,0,0,0,0,0,0,34,6,0,0,1,0,5764
1483,4,"Couple household, with children",1324306.3,.99015838,7.3747621,0,2,0,0,0,0,0,0,0,0,0,57,11,0,0,1,0,5765
1483,3,"Couple household, with no children",2192610.5,.98928094,7.7343554,0,5,0,0,0,0,0,0,0,0,0,55,11,0,0,1,0,5766
1210,2,"Couple household, with no children",2550828,1.0969247,7.9174261,0,6,0,0,0,0,0,0,0,0,0,64,12,0,0,0,0,5767
1210,4,"Couple household, with children",3536183.5,1.098506,8.0511332,0,8,0,0,0,0,0,0,0,0,0,48,9,0,0,0,0,5768
1210,2,Other household types,2583106,1.0968337,8.1502905,0,6,1,0,0,0,0,0,0,0,0,55,11,1,0,0,0,5769
1543,5,"Couple household, with children",1844517.6,1.0102129,7.4386191,0,4,0,0,0,0,0,0,0,0,0,41,8,0,0,1,0,5770
1543,4,"Couple household, with children",1911899.8,1.0110255,7.4469337,0,4,0,0,0,0,0,0,0,0,0,29,5,0,0,1,0,5771
1543,3,"Couple household, with children",2657354.8,1.0092204,7.3139992,0,6,0,0,0,0,0,0,0,0,0,27,5,0,0,1,1,5772
1350,2,"Couple household, with no children",5597156,1.1078126,8.6474447,0,10,0,0,0,0,0,0,0,0,0,56,11,0,0,0,0,5773
1350,4,"Couple household, with no children",4791156,1.108288,8.3112125,0,9,0,0,0,0,0,0,0,0,0,60,12,0,0,0,0,5774
1350,6,Three generation household,7425916,1.1041107,8.6943216,0,10,0,0,0,0,0,0,0,0,0,66,13,0,1,0,0,5775
1347,7,"Couple household, with children",519399.66,.99501145,6.4512272,1,1,0,0,0,0,0,0,0,0,0,35,7,0,0,1,0,5776
1347,2,"Couple household, with no children",1237383.1,1.00372,6.8476171,0,2,0,0,0,0,0,0,0,0,0,75,15,0,0,1,1,5777
1347,5,"Couple household, with children",578583.06,.99397367,6.6756549,1,1,0,0,0,0,0,0,0,0,0,32,6,0,0,1,0,5778
1165,4,Three generation household,2810421.3,1.005074,8.0219803,0,7,1,0,0,0,0,0,0,0,0,60,12,1,0,1,1,5779
1165,4,"Couple household, with children",1506500.4,1.0084919,7.331172,0,3,0,0,0,0,0,0,0,0,0,32,6,0,0,1,0,5780
1165,5,"Couple household, with children",1563386.3,1.0060079,7.4602938,0,3,0,0,0,0,0,0,0,0,0,43,8,0,0,1,0,5781
1110,5,"Couple household, with children",500853.19,1.012411,6.7953382,1,1,0,0,0,0,0,0,0,0,0,31,6,0,0,1,0,5782
1110,2,"Couple household, with no children",1269601.4,1.0099983,7.4128556,0,2,0,0,0,0,0,0,0,0,0,51,10,0,0,1,0,5783
1110,5,"Couple household, with children",535408,1.0127738,5.7563562,1,1,0,0,0,0,0,0,0,0,0,30,6,0,0,1,0,5784
1226,3,"Couple household, with children",600479.31,1.0197101,6.0205722,1,1,0,0,0,0,0,0,0,0,0,26,5,0,0,1,0,5785
1226,4,Three generation household,417021.28,1.0189078,5.8403983,1,1,1,0,0,0,0,0,0,0,0,72,14,1,0,1,0,5786
1226,3,"Couple household, with children",801665.75,1.0213509,7.1984868,1,1,0,0,0,0,0,0,0,0,0,28,5,0,0,1,0,5787
1213,5,"Couple household, with children",473970.94,.99221879,6.7327523,1,1,0,0,0,0,0,0,0,0,0,34,6,0,0,1,0,5788
1213,3,"Couple household, with children",769665.13,.99505955,7.0618777,1,1,0,0,0,0,0,0,0,0,0,32,6,0,0,1,0,5789
1213,6,"Couple household, with children",466383.56,.99756974,5.9099474,1,1,0,0,0,0,0,0,0,0,0,48,9,0,0,1,0,5790
1463,4,"Couple household, with children",2347006.5,1.0065331,7.4131479,0,6,0,0,0,0,0,0,0,0,0,47,9,0,0,1,0,5791
1463,5,"Couple household, with children",778244.38,1.0083257,6.6601214,1,1,0,0,0,0,0,0,0,0,0,43,8,0,0,1,0,5792
1463,3,"Couple household, with no children",1249560.3,1.0070584,7.1937499,0,2,0,0,0,0,0,0,0,0,0,53,10,0,0,1,0,5793
1334,3,"Couple household, with no children",7144846,1.0936981,8.5214491,0,10,0,0,0,0,0,0,0,0,0,56,11,0,0,0,0,5794
1334,5,Other household types,1887022.6,1.0995858,7.7411637,0,4,1,0,0,0,0,0,0,0,0,51,10,1,0,0,0,5795
1334,5,Three generation household,1414558.3,1.1001625,7.4087219,0,2,0,0,0,0,0,0,0,0,0,41,8,0,0,0,0,5796
1054,4,"Couple household, with children",3860936.3,1.0161554,7.7358918,0,8,0,0,0,0,0,0,0,0,0,43,8,0,0,1,0,5797
1054,4,Three generation household,2298176.3,1.0177008,7.7829866,0,5,1,0,0,0,0,0,0,0,0,33,6,1,0,1,0,5798
1054,3,"Couple household, with no children",2485463.5,1.0159276,8.0531149,0,6,0,0,0,0,0,0,0,0,0,75,15,0,0,1,0,5799
1464,5,Three generation household,595634.63,.994156,6.70613,1,1,0,0,0,0,0,0,0,0,0,68,13,0,1,1,1,5800
1464,5,"Couple household, with no children",551035.69,.99226677,6.9846253,1,1,0,0,0,0,0,0,0,0,0,61,12,0,0,1,0,5801
1464,3,"Couple household, with no children",718996.13,.99217206,7.3273654,1,1,0,0,0,0,0,0,0,0,0,65,13,0,0,1,1,5802
1355,4,"Couple household, with children",840886.25,1.0098594,6.9833736,1,1,0,0,0,0,0,0,0,0,0,35,7,0,0,1,0,5803
1355,4,"Couple household, with no children",982953.31,1.0071604,7.2723308,0,1,0,0,0,0,0,0,0,0,0,54,10,0,0,1,0,5804
1355,3,"Couple household, with children",1863047.8,1.0080764,7.5414605,0,4,0,0,0,0,0,0,0,0,0,23,4,0,0,1,0,5805
1435,3,"Couple household, with children",4825073.5,1.0959625,8.5523911,0,9,0,0,0,0,0,0,0,0,0,49,9,0,0,0,0,5806
1435,5,"Couple household, with children",2940780.5,1.0970157,8.2506094,0,7,0,0,0,0,0,0,0,0,0,53,10,0,0,0,0,5807
1435,2,Other household types,5275483.5,1.0961848,8.7691307,0,10,1,0,0,0,0,0,0,0,0,56,11,1,1,0,0,5808
1102,5,"Couple household, with children",809135.44,.99129963,7.1667919,1,1,1,0,0,0,0,0,0,0,0,27,5,1,0,1,0,5809
1102,6,"Couple household, with children",1280424.1,.98705685,6.9332442,0,2,0,0,0,0,0,0,0,0,0,46,9,0,0,1,0,5810
1102,3,Other household types,1793425.9,.98912442,7.6597013,0,4,1,0,0,0,0,0,0,0,0,73,14,1,0,1,1,5811
1619,4,"Couple household, with children",710960.94,1.0150825,6.6708941,1,1,0,0,0,0,0,0,0,0,0,31,6,0,0,1,0,5812
1619,3,"Couple household, with no children",733261.5,1.0096121,7.2617397,1,1,0,0,0,0,0,0,0,0,0,60,12,0,0,1,0,5813
1619,4,"Couple household, with children",425231.09,1.0113455,5.7749405,1,1,0,0,0,0,0,0,0,0,0,29,5,0,0,1,0,5814
1422,4,Three generation household,364726.81,1.0139911,6.9515924,1,1,0,0,0,0,0,0,0,0,0,66,13,0,0,1,0,5815
1422,2,"Couple household, with no children",388068.22,1.0151323,6.5094166,1,1,0,0,0,0,0,0,0,0,0,62,12,0,0,1,0,5816
1422,4,"Couple household, with children",301216.47,1.0153387,6.1973777,1,1,0,0,0,0,0,0,0,0,0,36,7,0,0,1,0,5817
1317,3,"Couple household, with no children",471866.81,1.0218222,6.6499023,1,1,0,0,0,0,0,0,0,0,0,47,9,0,0,1,0,5818
1317,3,Other household types,459353.06,1.0222892,6.5495396,1,1,1,0,0,0,0,0,0,0,0,58,11,1,0,1,0,5819
1317,2,"Couple household, with no children",2673827,1.0192214,7.9015007,0,6,0,0,0,0,0,0,0,0,0,32,6,0,0,1,0,5820
1198,4,"Couple household, with children",1543234,1.0178983,7.6610713,0,3,0,0,0,0,0,0,0,0,0,31,6,0,0,1,1,5821
1198,4,"Couple household, with children",1388568,1.0184568,7.4139099,0,2,0,0,0,0,0,0,0,0,0,28,5,0,0,1,0,5822
1198,3,"Couple household, with children",1584056.6,1.0196061,6.9707413,0,3,0,0,0,0,0,0,0,0,0,33,6,0,0,1,0,5823
1908,5,Three generation household,2479307,1.0764551,7.9247174,0,6,0,0,0,0,0,0,0,0,0,38,7,0,0,0,0,5824
1908,6,"Couple household, with no children",2669243.8,1.073974,7.831099,0,6,0,0,0,0,0,0,0,0,0,51,10,0,0,0,0,5825
1908,3,"Couple household, with no children",4387100,1.0721114,8.6443138,0,9,1,0,0,0,0,0,0,0,0,52,10,1,0,0,0,5826
1749,2,"Couple household, with no children",2812891.8,1.0962375,8.1882753,0,7,0,0,0,0,0,0,0,0,0,56,11,0,0,0,0,5827
1749,5,Three generation household,6402646,1.09004,8.605813,0,10,1,0,0,0,0,0,0,0,0,86,16,1,0,0,0,5828
1749,4,"Couple household, with children",7028478,1.0920184,8.6919451,0,10,0,0,0,0,0,0,0,0,0,50,10,0,0,0,0,5829
1803,2,"Couple household, with no children",3559138,1.0926203,8.1803274,0,8,0,1,147503.73,0,0,0,0,0,0,86,16,0,0,0,0,5830
1803,2,"Couple household, with no children",3327923,1.0968635,8.4398527,0,8,0,0,0,0,0,0,0,0,0,49,9,0,0,0,0,5831
1803,3,"Couple household, with no children",1034822.6,1.0982296,7.7082334,0,1,0,0,0,0,0,0,0,0,0,54,10,0,0,0,0,5832
2059,5,"Couple household, with children",2005851.3,1.1052142,7.9716325,0,4,0,0,0,0,0,0,0,0,0,59,11,0,0,0,0,5833
2059,4,"Couple household, with no children",3627925.8,1.1091205,8.3139877,0,8,0,0,0,0,0,0,0,0,0,48,9,0,0,0,0,5834
2059,4,"Couple household, with no children",4696468.5,1.1076651,8.4489727,0,9,1,0,0,0,0,0,0,0,0,50,10,1,0,0,0,5835
1955,4,"Couple household, with children",1829474.1,1.0748248,7.6281991,0,4,0,0,0,0,0,0,0,0,0,41,8,0,0,0,0,5836
1955,5,"Couple household, with children",2447774.5,1.0787262,7.6823015,0,6,0,0,0,0,0,0,0,0,0,46,9,0,0,0,0,5837
1955,4,"Couple household, with children",2617246.8,1.0747321,7.7413611,0,6,0,0,0,0,0,0,0,0,0,52,10,0,0,0,0,5838
1911,5,Three generation household,1785853.1,1.0957949,7.8021703,0,4,0,1,11834.585,0,0,0,0,0,0,43,8,0,0,0,0,5839
1911,4,"Couple household, with children",2052836.1,1.0988629,7.7691088,0,5,0,0,0,0,0,0,0,0,0,35,7,0,0,0,0,5840
1911,4,"Couple household, with children",5171249.5,1.0919095,8.6925945,0,9,0,0,0,0,0,0,0,0,0,45,9,0,0,0,0,5841
1964,4,"Couple household, with children",540486.75,1.101631,6.8398762,1,1,0,0,0,0,0,0,0,0,0,34,6,0,0,0,0,5842
1964,5,Three generation household,639147.06,1.0997784,7.0461788,1,1,0,0,0,0,0,0,0,0,0,62,12,0,0,0,0,5843
1964,3,"Couple household, with children",901420.88,1.0987561,7.2118173,1,1,0,0,0,0,0,0,0,0,0,33,6,0,0,0,0,5844
1833,5,Three generation household,1776255.4,1.0140549,7.6329675,0,4,1,0,0,0,0,0,0,0,0,42,8,1,0,1,0,5845
1833,4,"Couple household, with children",2774631,1.0168523,7.8346682,0,7,1,0,0,0,0,0,0,0,0,40,8,1,0,1,0,5846
1833,2,"Couple household, with no children",783415.5,1.0162241,7.4604058,1,1,0,1,205785.39,0,0,0,0,0,0,74,14,0,0,1,0,5847
2026,8,Other household types,1043074.8,1.0067159,7.308816,0,1,1,0,0,0,0,0,0,0,0,57,11,1,0,1,0,5848
2026,10,Three generation household,1119897.6,1.006752,6.9782691,0,2,0,0,0,0,0,0,0,0,0,49,9,0,0,1,0,5849
2026,7,"Couple household, with children",1062312.4,1.0055647,7.3257937,0,2,0,0,0,0,0,0,0,0,0,43,8,0,0,1,0,5850
2332,5,Three generation household,2435959.3,1.0986309,7.8349581,0,6,0,0,0,0,0,0,0,0,0,64,12,0,0,0,0,5851
2332,5,"Couple household, with children",4155933,1.0966506,8.2983065,0,9,1,0,0,0,0,0,0,0,0,38,7,1,0,0,0,5852
2332,2,"Couple household, with no children",4485812.5,1.0970147,8.2075176,0,9,0,0,0,0,0,0,0,0,0,50,10,0,0,0,0,5853
2195,5,"Couple household, with children",2964503,1.0056609,8.0520697,0,7,0,0,0,0,0,0,0,0,0,39,7,0,0,1,0,5854
2195,2,"Couple household, with no children",2223499,1.0091788,7.1537561,0,5,0,0,0,0,0,0,0,0,0,54,10,0,0,1,0,5855
2195,4,"Couple household, with no children",3156282.5,1.009917,7.8974328,0,7,1,0,0,0,0,0,0,0,0,51,10,1,1,1,0,5856
1910,5,"Couple household, with children",4741144,1.1078744,8.126152,0,9,1,0,0,0,0,0,0,0,0,47,9,1,0,0,0,5857
1910,5,"Couple household, with children",4815139.5,1.1102102,8.0834942,0,9,0,0,0,0,0,0,0,0,0,48,9,0,0,0,0,5858
