weight,hhsize,hhtype3,adj_welfare,adj_factor,pmt,pov,decile,female_head,rural,current_oldA,value_oldA,current_childA,value_childA,current_disabA,value_disabA,current_B,value_B,age,age5yrs,sex,disab,pension,hhid
4.7722783,3,Other household types,3804.7126,1,8.3542805,0,4,0,2,0,0,0,0,0,0,0,0,20,4,0,0,0,2920
4.7722783,3,Other household types,3804.7126,1,8.3542805,0,4,0,2,0,0,0,0,0,0,0,0,23,4,0,0,0,2920
4.7722783,3,"Couple household, with no children",4901.1182,1,8.5237322,0,6,1,2,0,5000,0,0,0,0,0,0,76,15,0,0,0,2921
4.7722783,3,"Couple household, with no children",4901.1182,1,8.5237322,0,6,1,2,0,5000,0,0,0,0,0,0,65,13,1,0,0,2921
4.7722783,3,"Couple household, with no children",4901.1182,1,8.5237322,0,6,1,2,0,5000,0,0,0,0,0,0,40,8,0,0,0,2921
4.7722783,2,"Couple household, with no children",3525.4185,1,8.5323029,0,4,0,2,0,0,0,0,0,0,0,0,30,6,0,0,0,2922
4.7722783,2,"Couple household, with no children",3525.4185,1,8.5323029,0,4,0,2,0,0,0,0,0,0,0,0,28,5,0,0,0,2922
4.7722783,1,"One-person household, 18-59 years",10013.071,1,8.5430422,0,10,0,2,0,0,0,0,0,0,0,0,38,7,0,0,0,2923
4.7722783,4,"Couple household, with children",3009.5383,1,8.1782503,0,3,1,2,0,0,0,0,0,0,0,0,55,11,0,0,0,2924
4.7722783,4,"Couple household, with children",3009.5383,1,8.1782503,0,3,1,2,0,0,0,0,0,0,0,0,13,2,0,0,0,2924
4.7722783,4,"Couple household, with children",3009.5383,1,8.1782503,0,3,1,2,0,0,0,0,0,0,0,0,47,9,1,0,0,2924
4.7722783,4,"Couple household, with children",3009.5383,1,8.1782503,0,3,1,2,0,0,0,0,0,0,0,0,14,2,0,0,0,2924
4.7722783,3,Single parent/caregiver (<60 years),2701.1707,1,8.422574,0,2,1,2,0,0,0,0,0,0,0,0,38,7,1,0,0,2925
4.7722783,3,Single parent/caregiver (<60 years),2701.1707,1,8.422574,0,2,1,2,0,0,0,0,0,0,0,0,4,0,1,0,0,2925
4.7722783,3,Single parent/caregiver (<60 years),2701.1707,1,8.422574,0,2,1,2,0,0,0,0,0,0,0,0,10,2,1,0,0,2925
4.7722783,8,Three generation household,5059.7446,1,8.0799761,0,6,1,2,0,5000,0,0,0,0,0,0,12,2,0,0,0,2926
4.7722783,8,Three generation household,5059.7446,1,8.0799761,0,6,1,2,0,5000,0,0,0,0,0,0,8,1,0,0,0,2926
4.7722783,8,Three generation household,5059.7446,1,8.0799761,0,6,1,2,0,5000,0,0,0,0,0,0,36,7,1,0,0,2926
4.7722783,8,Three generation household,5059.7446,1,8.0799761,0,6,1,2,0,5000,0,0,0,0,0,0,40,8,1,0,0,2926
4.7722783,8,Three generation household,5059.7446,1,8.0799761,0,6,1,2,0,5000,0,0,0,0,0,0,34,6,0,0,0,2926
4.7722783,8,Three generation household,5059.7446,1,8.0799761,0,6,1,2,0,5000,0,0,0,0,0,0,2,0,1,0,0,2926
4.7722783,8,Three generation household,5059.7446,1,8.0799761,0,6,1,2,0,5000,0,0,0,0,0,0,72,14,0,1,0,2926
4.7722783,8,Three generation household,5059.7446,1,8.0799761,0,6,1,2,0,5000,0,0,0,0,0,0,62,12,1,0,0,2926
4.7722783,3,Single parent/caregiver (<60 years),5201.9858,1,8.7056313,0,6,1,2,0,0,0,0,0,0,0,0,12,2,1,0,0,2927
4.7722783,3,Single parent/caregiver (<60 years),5201.9858,1,8.7056313,0,6,1,2,0,0,0,0,0,0,0,0,33,6,1,0,0,2927
4.7722783,3,Single parent/caregiver (<60 years),5201.9858,1,8.7056313,0,6,1,2,0,0,0,0,0,0,0,0,6,1,0,0,0,2927
4.7722783,3,"Couple household, with children",5686.4629,1,8.3784227,0,7,0,2,0,0,0,0,0,0,0,0,10,2,0,0,0,2928
4.7722783,3,"Couple household, with children",5686.4629,1,8.3784227,0,7,0,2,0,0,0,0,0,0,0,0,57,11,0,0,0,2928
4.7722783,3,"Couple household, with children",5686.4629,1,8.3784227,0,7,0,2,0,0,0,0,0,0,0,0,51,10,1,0,0,2928
4.7722783,10,Three generation household,5134.6001,1,8.1866693,0,6,1,2,0,0,0,0,0,0,0,0,55,11,1,1,0,2929
4.7722783,10,Three generation household,5134.6001,1,8.1866693,0,6,1,2,0,0,0,0,0,0,0,0,47,9,0,0,0,2929
4.7722783,10,Three generation household,5134.6001,1,8.1866693,0,6,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2929
4.7722783,10,Three generation household,5134.6001,1,8.1866693,0,6,1,2,0,0,0,0,0,0,0,0,61,12,1,0,0,2929
4.7722783,10,Three generation household,5134.6001,1,8.1866693,0,6,1,2,0,0,0,0,0,0,0,0,39,7,0,0,0,2929
4.7722783,10,Three generation household,5134.6001,1,8.1866693,0,6,1,2,0,0,0,0,0,0,0,0,39,7,1,0,0,2929
4.7722783,10,Three generation household,5134.6001,1,8.1866693,0,6,1,2,0,0,0,0,0,0,0,0,43,8,1,0,0,2929
4.7722783,10,Three generation household,5134.6001,1,8.1866693,0,6,1,2,0,0,0,0,0,0,0,0,33,6,0,0,0,2929
4.7722783,10,Three generation household,5134.6001,1,8.1866693,0,6,1,2,0,0,0,0,0,0,0,0,11,2,1,0,0,2929
4.7722783,10,Three generation household,5134.6001,1,8.1866693,0,6,1,2,0,0,0,0,0,0,0,0,14,2,0,0,0,2929
4.7722783,3,"Couple household, with no children",4128.2549,1,8.6734056,0,5,1,2,0,0,0,0,0,0,0,0,53,10,0,0,0,2930
4.7722783,3,"Couple household, with no children",4128.2549,1,8.6734056,0,5,1,2,0,0,0,0,0,0,0,0,27,5,1,0,0,2930
4.7722783,3,"Couple household, with no children",4128.2549,1,8.6734056,0,5,1,2,0,0,0,0,0,0,0,0,43,8,1,0,0,2930
4.7722783,4,"Couple household, with children",7456.8008,1,8.3008671,0,8,1,2,0,0,0,0,0,0,0,0,35,7,1,0,0,2931
4.7722783,4,"Couple household, with children",7456.8008,1,8.3008671,0,8,1,2,0,0,0,0,0,0,0,0,13,2,1,0,0,2931
4.7722783,4,"Couple household, with children",7456.8008,1,8.3008671,0,8,1,2,0,0,0,0,0,0,0,0,7,1,0,0,0,2931
4.7722783,4,"Couple household, with children",7456.8008,1,8.3008671,0,8,1,2,0,0,0,0,0,0,0,0,42,8,0,0,0,2931
4.7722783,10,Three generation household,2971.5981,1,7.9959564,0,3,1,2,1,10000,0,0,1,2000,0,0,29,5,1,0,0,2932
4.7722783,10,Three generation household,2971.5981,1,7.9959564,0,3,1,2,1,10000,0,0,1,2000,0,0,65,13,1,0,0,2932
4.7722783,10,Three generation household,2971.5981,1,7.9959564,0,3,1,2,1,10000,0,0,1,2000,0,0,10,2,1,0,0,2932
4.7722783,10,Three generation household,2971.5981,1,7.9959564,0,3,1,2,1,10000,0,0,1,2000,0,0,8,1,1,0,0,2932
4.7722783,10,Three generation household,2971.5981,1,7.9959564,0,3,1,2,1,10000,0,0,1,2000,0,0,40,8,0,1,0,2932
4.7722783,10,Three generation household,2971.5981,1,7.9959564,0,3,1,2,1,10000,0,0,1,2000,0,0,67,13,0,1,1,2932
4.7722783,10,Three generation household,2971.5981,1,7.9959564,0,3,1,2,1,10000,0,0,1,2000,0,0,8,1,1,0,0,2932
4.7722783,10,Three generation household,2971.5981,1,7.9959564,0,3,1,2,1,10000,0,0,1,2000,0,0,1,0,0,0,0,2932
4.7722783,10,Three generation household,2971.5981,1,7.9959564,0,3,1,2,1,10000,0,0,1,2000,0,0,0,0,1,0,0,2932
4.7722783,10,Three generation household,2971.5981,1,7.9959564,0,3,1,2,1,10000,0,0,1,2000,0,0,36,7,1,0,0,2932
4.7722783,5,Single parent/caregiver (<60 years),5593.4819,1,8.3605213,0,7,1,2,0,0,0,0,0,0,0,0,7,1,0,0,0,2933
4.7722783,5,Single parent/caregiver (<60 years),5593.4819,1,8.3605213,0,7,1,2,0,0,0,0,0,0,0,0,16,3,1,0,0,2933
4.7722783,5,Single parent/caregiver (<60 years),5593.4819,1,8.3605213,0,7,1,2,0,0,0,0,0,0,0,0,35,7,1,0,0,2933
4.7722783,5,Single parent/caregiver (<60 years),5593.4819,1,8.3605213,0,7,1,2,0,0,0,0,0,0,0,0,13,2,1,0,0,2933
4.7722783,5,Single parent/caregiver (<60 years),5593.4819,1,8.3605213,0,7,1,2,0,0,0,0,0,0,0,0,4,0,1,0,0,2933
4.7722783,4,Three generation household,5597.7007,1,8.6435299,0,7,0,2,0,5000,0,0,0,0,0,0,11,2,0,0,0,2934
4.7722783,4,Three generation household,5597.7007,1,8.6435299,0,7,0,2,0,5000,0,0,0,0,0,0,46,9,0,0,0,2934
4.7722783,4,Three generation household,5597.7007,1,8.6435299,0,7,0,2,0,5000,0,0,0,0,0,0,75,15,1,0,0,2934
4.7722783,4,Three generation household,5597.7007,1,8.6435299,0,7,0,2,0,5000,0,0,0,0,0,0,40,8,1,0,0,2934
4.7722783,8,Three generation household,2504.1619,1,7.8448653,0,2,1,2,1,10000,0,0,0,0,0,0,31,6,1,0,0,2935
4.7722783,8,Three generation household,2504.1619,1,7.8448653,0,2,1,2,1,10000,0,0,0,0,0,0,65,13,1,0,0,2935
4.7722783,8,Three generation household,2504.1619,1,7.8448653,0,2,1,2,1,10000,0,0,0,0,0,0,32,6,0,0,0,2935
4.7722783,8,Three generation household,2504.1619,1,7.8448653,0,2,1,2,1,10000,0,0,0,0,0,0,29,5,1,0,0,2935
4.7722783,8,Three generation household,2504.1619,1,7.8448653,0,2,1,2,1,10000,0,0,0,0,0,0,7,1,0,0,0,2935
4.7722783,8,Three generation household,2504.1619,1,7.8448653,0,2,1,2,1,10000,0,0,0,0,0,0,68,13,0,1,0,2935
4.7722783,8,Three generation household,2504.1619,1,7.8448653,0,2,1,2,1,10000,0,0,0,0,0,0,4,0,1,0,0,2935
4.7722783,8,Three generation household,2504.1619,1,7.8448653,0,2,1,2,1,10000,0,0,0,0,0,0,35,7,0,0,0,2935
4.7722783,6,Three generation household,1959.1547,1,8.2695684,1,1,1,2,0,5000,0,0,0,0,0,0,72,14,0,1,0,2936
4.7722783,6,Three generation household,1959.1547,1,8.2695684,1,1,1,2,0,5000,0,0,0,0,0,0,40,8,1,0,0,2936
4.7722783,6,Three generation household,1959.1547,1,8.2695684,1,1,1,2,0,5000,0,0,0,0,0,0,41,8,0,0,0,2936
4.7722783,6,Three generation household,1959.1547,1,8.2695684,1,1,1,2,0,5000,0,0,0,0,0,0,8,1,1,0,0,2936
4.7722783,6,Three generation household,1959.1547,1,8.2695684,1,1,1,2,0,5000,0,0,0,0,0,0,4,0,1,0,0,2936
4.7722783,6,Three generation household,1959.1547,1,8.2695684,1,1,1,2,0,5000,0,0,0,0,0,0,58,11,1,0,0,2936
3.2506824,8,"Couple household, with children",4655.209,1,8.4670115,0,6,0,2,0,0,0,0,0,0,0,0,22,4,1,0,0,2937
3.2506824,8,"Couple household, with children",4655.209,1,8.4670115,0,6,0,2,0,0,0,0,0,0,0,0,34,6,1,0,0,2937
3.2506824,8,"Couple household, with children",4655.209,1,8.4670115,0,6,0,2,0,0,0,0,0,0,0,0,11,2,0,0,0,2937
3.2506824,8,"Couple household, with children",4655.209,1,8.4670115,0,6,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,2937
3.2506824,8,"Couple household, with children",4655.209,1,8.4670115,0,6,0,2,0,0,0,0,0,0,0,0,5,1,0,0,0,2937
3.2506824,8,"Couple household, with children",4655.209,1,8.4670115,0,6,0,2,0,0,0,0,0,0,0,0,11,2,0,0,0,2937
3.2506824,8,"Couple household, with children",4655.209,1,8.4670115,0,6,0,2,0,0,0,0,0,0,0,0,36,7,0,0,0,2937
3.2506824,8,"Couple household, with children",4655.209,1,8.4670115,0,6,0,2,0,0,0,0,0,0,0,0,36,7,1,0,0,2937
3.2506824,6,Three generation household,2568.0112,1,8.0694056,0,2,1,2,1,5000,0,0,0,0,0,0,39,7,0,0,0,2938
3.2506824,6,Three generation household,2568.0112,1,8.0694056,0,2,1,2,1,5000,0,0,0,0,0,0,20,4,1,0,0,2938
3.2506824,6,Three generation household,2568.0112,1,8.0694056,0,2,1,2,1,5000,0,0,0,0,0,0,9,1,0,0,0,2938
3.2506824,6,Three generation household,2568.0112,1,8.0694056,0,2,1,2,1,5000,0,0,0,0,0,0,38,7,1,0,0,2938
3.2506824,6,Three generation household,2568.0112,1,8.0694056,0,2,1,2,1,5000,0,0,0,0,0,0,15,3,0,0,0,2938
3.2506824,6,Three generation household,2568.0112,1,8.0694056,0,2,1,2,1,5000,0,0,0,0,0,0,78,15,1,1,0,2938
3.2506824,1,"One-person household, 18-59 years",7561.7349,1,8.2504721,0,9,0,2,0,0,0,0,0,0,0,0,24,4,0,0,0,2939
3.2506824,5,Three generation household,3659.0962,1,8.2254705,0,4,0,2,0,0,0,0,0,0,0,0,15,3,0,0,0,2940
3.2506824,5,Three generation household,3659.0962,1,8.2254705,0,4,0,2,0,0,0,0,0,0,0,0,64,12,0,0,0,2940
3.2506824,5,Three generation household,3659.0962,1,8.2254705,0,4,0,2,0,0,0,0,0,0,0,0,13,2,0,0,0,2940
3.2506824,5,Three generation household,3659.0962,1,8.2254705,0,4,0,2,0,0,0,0,0,0,0,0,52,10,1,0,0,2940
3.2506824,5,Three generation household,3659.0962,1,8.2254705,0,4,0,2,0,0,0,0,0,0,0,0,38,7,1,0,0,2940
3.2506824,3,"Couple household, with no children",7537.7427,1,8.8219528,0,9,0,2,0,0,0,0,1,2000,0,0,24,4,0,1,0,2941
3.2506824,3,"Couple household, with no children",7537.7427,1,8.8219528,0,9,0,2,0,0,0,0,1,2000,0,0,46,9,1,0,0,2941
3.2506824,3,"Couple household, with no children",7537.7427,1,8.8219528,0,9,0,2,0,0,0,0,1,2000,0,0,46,9,0,0,0,2941
3.2506824,6,Three generation household,2813.6858,1,8.0011683,0,2,1,2,1,5000,0,0,0,0,0,0,9,1,0,0,0,2942
3.2506824,6,Three generation household,2813.6858,1,8.0011683,0,2,1,2,1,5000,0,0,0,0,0,0,16,3,0,1,0,2942
3.2506824,6,Three generation household,2813.6858,1,8.0011683,0,2,1,2,1,5000,0,0,0,0,0,0,37,7,1,0,0,2942
3.2506824,6,Three generation household,2813.6858,1,8.0011683,0,2,1,2,1,5000,0,0,0,0,0,0,43,8,0,0,0,2942
3.2506824,6,Three generation household,2813.6858,1,8.0011683,0,2,1,2,1,5000,0,0,0,0,0,0,44,8,0,0,0,2942
3.2506824,6,Three generation household,2813.6858,1,8.0011683,0,2,1,2,1,5000,0,0,0,0,0,0,78,15,1,1,0,2942
3.2506824,4,"Couple household, with children",3655.9526,1,8.3520889,0,4,0,2,0,0,0,0,0,0,0,0,9,1,1,0,0,2943
3.2506824,4,"Couple household, with children",3655.9526,1,8.3520889,0,4,0,2,0,0,0,0,0,0,0,0,43,8,0,0,0,2943
3.2506824,4,"Couple household, with children",3655.9526,1,8.3520889,0,4,0,2,0,0,0,0,0,0,0,0,42,8,1,0,0,2943
3.2506824,4,"Couple household, with children",3655.9526,1,8.3520889,0,4,0,2,0,0,0,0,0,0,0,0,7,1,0,0,0,2943
3.2506824,4,"Couple household, with children",4916.4321,1,8.2572565,0,6,1,2,0,0,0,0,0,0,0,0,15,3,1,0,0,2944
3.2506824,4,"Couple household, with children",4916.4321,1,8.2572565,0,6,1,2,0,0,0,0,0,0,0,0,24,4,1,0,0,2944
3.2506824,4,"Couple household, with children",4916.4321,1,8.2572565,0,6,1,2,0,0,0,0,0,0,0,0,46,9,1,0,0,2944
3.2506824,4,"Couple household, with children",4916.4321,1,8.2572565,0,6,1,2,0,0,0,0,0,0,0,0,13,2,0,0,0,2944
3.2506824,3,Single parent/caregiver (<60 years),3224.1833,1,8.2058563,0,3,1,2,0,0,0,0,0,0,0,0,38,7,1,0,0,2945
3.2506824,3,Single parent/caregiver (<60 years),3224.1833,1,8.2058563,0,3,1,2,0,0,0,0,0,0,0,0,15,3,1,0,0,2945
3.2506824,3,Single parent/caregiver (<60 years),3224.1833,1,8.2058563,0,3,1,2,0,0,0,0,0,0,0,0,12,2,1,0,0,2945
3.2506824,1,"One-person household, 18-59 years",8520.6279,1,8.3509817,0,9,0,2,0,0,0,0,0,0,0,0,47,9,0,0,0,2946
3.2506824,7,Other household types,6858.3477,1,8.1697197,0,8,1,2,0,0,0,0,0,0,0,0,14,2,1,0,0,2947
3.2506824,7,Other household types,6858.3477,1,8.1697197,0,8,1,2,0,0,0,0,0,0,0,0,16,3,1,0,0,2947
3.2506824,7,Other household types,6858.3477,1,8.1697197,0,8,1,2,0,0,0,0,0,0,0,0,50,10,1,0,0,2947
3.2506824,7,Other household types,6858.3477,1,8.1697197,0,8,1,2,0,0,0,0,0,0,0,0,29,5,0,0,0,2947
3.2506824,7,Other household types,6858.3477,1,8.1697197,0,8,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2947
3.2506824,7,Other household types,6858.3477,1,8.1697197,0,8,1,2,0,0,0,0,0,0,0,0,26,5,1,0,0,2947
3.2506824,7,Other household types,6858.3477,1,8.1697197,0,8,1,2,0,0,0,0,0,0,0,0,28,5,0,0,0,2947
3.2506824,12,Three generation household,2506.2058,1,7.690443,0,2,0,2,0,0,0,0,0,0,0,0,31,6,1,0,0,2948
3.2506824,12,Three generation household,2506.2058,1,7.690443,0,2,0,2,0,0,0,0,0,0,0,0,58,11,1,0,0,2948
3.2506824,12,Three generation household,2506.2058,1,7.690443,0,2,0,2,0,0,0,0,0,0,0,0,4,0,1,0,0,2948
3.2506824,12,Three generation household,2506.2058,1,7.690443,0,2,0,2,0,0,0,0,0,0,0,0,42,8,0,0,0,2948
3.2506824,12,Three generation household,2506.2058,1,7.690443,0,2,0,2,0,0,0,0,0,0,0,0,6,1,1,0,0,2948
3.2506824,12,Three generation household,2506.2058,1,7.690443,0,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,2948
3.2506824,12,Three generation household,2506.2058,1,7.690443,0,2,0,2,0,0,0,0,0,0,0,0,37,7,1,0,0,2948
3.2506824,12,Three generation household,2506.2058,1,7.690443,0,2,0,2,0,0,0,0,0,0,0,0,16,3,0,0,0,2948
3.2506824,12,Three generation household,2506.2058,1,7.690443,0,2,0,2,0,0,0,0,0,0,0,0,63,12,0,0,0,2948
3.2506824,12,Three generation household,2506.2058,1,7.690443,0,2,0,2,0,0,0,0,0,0,0,0,35,7,0,0,0,2948
3.2506824,12,Three generation household,2506.2058,1,7.690443,0,2,0,2,0,0,0,0,0,0,0,0,14,2,0,0,0,2948
3.2506824,12,Three generation household,2506.2058,1,7.690443,0,2,0,2,0,0,0,0,0,0,0,0,8,1,0,0,0,2948
3.2506824,5,Three generation household,4765.5908,1,8.4874725,0,6,0,2,0,0,0,0,0,0,0,0,28,5,0,0,0,2949
3.2506824,5,Three generation household,4765.5908,1,8.4874725,0,6,0,2,0,0,0,0,0,0,0,0,26,5,1,0,0,2949
3.2506824,5,Three generation household,4765.5908,1,8.4874725,0,6,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,2949
3.2506824,5,Three generation household,4765.5908,1,8.4874725,0,6,0,2,0,0,0,0,0,0,0,0,60,12,0,0,0,2949
3.2506824,5,Three generation household,4765.5908,1,8.4874725,0,6,0,2,0,0,0,0,0,0,0,0,55,11,1,0,0,2949
3.2506824,5,Three generation household,4998.9678,1,8.3422346,0,6,1,2,0,0,0,0,0,0,0,0,32,6,1,0,0,2950
3.2506824,5,Three generation household,4998.9678,1,8.3422346,0,6,1,2,0,0,0,0,0,0,0,0,58,11,1,0,0,2950
3.2506824,5,Three generation household,4998.9678,1,8.3422346,0,6,1,2,0,0,0,0,0,0,0,0,62,12,0,0,0,2950
3.2506824,5,Three generation household,4998.9678,1,8.3422346,0,6,1,2,0,0,0,0,0,0,0,0,6,1,0,0,0,2950
3.2506824,5,Three generation household,4998.9678,1,8.3422346,0,6,1,2,0,0,0,0,0,0,0,0,37,7,0,0,0,2950
3.2506824,7,Three generation household,3956.011,1,8.3566227,0,4,1,2,0,10000,0,0,1,2000,0,0,7,1,1,0,0,2951
3.2506824,7,Three generation household,3956.011,1,8.3566227,0,4,1,2,0,10000,0,0,1,2000,0,0,31,6,1,0,0,2951
3.2506824,7,Three generation household,3956.011,1,8.3566227,0,4,1,2,0,10000,0,0,1,2000,0,0,61,12,1,0,0,2951
3.2506824,7,Three generation household,3956.011,1,8.3566227,0,4,1,2,0,10000,0,0,1,2000,0,0,9,1,0,0,0,2951
3.2506824,7,Three generation household,3956.011,1,8.3566227,0,4,1,2,0,10000,0,0,1,2000,0,0,74,14,0,1,0,2951
3.2506824,7,Three generation household,3956.011,1,8.3566227,0,4,1,2,0,10000,0,0,1,2000,0,0,93,16,1,1,0,2951
3.2506824,7,Three generation household,3956.011,1,8.3566227,0,4,1,2,0,10000,0,0,1,2000,0,0,42,8,1,0,0,2951
3.2506824,1,"One-person household, 18-59 years",1512.1917,1,8.3420038,1,1,0,2,0,0,0,0,0,0,0,0,47,9,0,0,0,2952
3.2506824,8,Three generation household,2655.8425,1,8.1276655,0,2,0,2,0,0,0,0,0,0,0,0,56,11,1,0,0,2953
3.2506824,8,Three generation household,2655.8425,1,8.1276655,0,2,0,2,0,0,0,0,0,0,0,0,11,2,0,0,0,2953
3.2506824,8,Three generation household,2655.8425,1,8.1276655,0,2,0,2,0,0,0,0,0,0,0,0,39,7,0,1,0,2953
3.2506824,8,Three generation household,2655.8425,1,8.1276655,0,2,0,2,0,0,0,0,0,0,0,0,62,12,0,0,0,2953
3.2506824,8,Three generation household,2655.8425,1,8.1276655,0,2,0,2,0,0,0,0,0,0,0,0,35,7,1,0,0,2953
3.2506824,8,Three generation household,2655.8425,1,8.1276655,0,2,0,2,0,0,0,0,0,0,0,0,7,1,1,0,0,2953
3.2506824,8,Three generation household,2655.8425,1,8.1276655,0,2,0,2,0,0,0,0,0,0,0,0,25,5,0,1,0,2953
3.2506824,8,Three generation household,2655.8425,1,8.1276655,0,2,0,2,0,0,0,0,0,0,0,0,35,7,0,0,0,2953
3.2506824,7,Other household types,3534.9905,1,8.264327,0,4,1,2,0,0,0,0,0,0,0,0,37,7,1,0,0,2954
3.2506824,7,Other household types,3534.9905,1,8.264327,0,4,1,2,0,0,0,0,0,0,0,0,14,2,0,0,0,2954
3.2506824,7,Other household types,3534.9905,1,8.264327,0,4,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,2954
3.2506824,7,Other household types,3534.9905,1,8.264327,0,4,1,2,0,0,0,0,0,0,0,0,25,5,1,0,0,2954
3.2506824,7,Other household types,3534.9905,1,8.264327,0,4,1,2,0,0,0,0,0,0,0,0,35,7,0,0,0,2954
3.2506824,7,Other household types,3534.9905,1,8.264327,0,4,1,2,0,0,0,0,0,0,0,0,10,2,1,0,0,2954
3.2506824,7,Other household types,3534.9905,1,8.264327,0,4,1,2,0,0,0,0,0,0,0,0,58,11,1,0,0,2954
3.2506824,4,"Couple household, with children",2209.5488,1,8.251523,1,2,1,2,0,0,0,0,0,0,0,0,10,2,1,0,0,2955
3.2506824,4,"Couple household, with children",2209.5488,1,8.251523,1,2,1,2,0,0,0,0,0,0,0,0,5,1,1,0,0,2955
3.2506824,4,"Couple household, with children",2209.5488,1,8.251523,1,2,1,2,0,0,0,0,0,0,0,0,38,7,0,0,0,2955
3.2506824,4,"Couple household, with children",2209.5488,1,8.251523,1,2,1,2,0,0,0,0,0,0,0,0,37,7,1,0,0,2955
3.2506824,5,"Couple household, with children",4426.9053,1,7.8710842,0,5,1,2,0,0,0,0,0,0,0,0,58,11,0,0,0,2956
3.2506824,5,"Couple household, with children",4426.9053,1,7.8710842,0,5,1,2,0,0,0,0,0,0,0,0,33,6,1,0,0,2956
3.2506824,5,"Couple household, with children",4426.9053,1,7.8710842,0,5,1,2,0,0,0,0,0,0,0,0,8,1,1,0,0,2956
3.2506824,5,"Couple household, with children",4426.9053,1,7.8710842,0,5,1,2,0,0,0,0,0,0,0,0,12,2,0,0,0,2956
3.2506824,5,"Couple household, with children",4426.9053,1,7.8710842,0,5,1,2,0,0,0,0,0,0,0,0,56,11,1,0,0,2956
1.7982498,4,"Couple household, with no children",9218.874,1,8.4017601,0,9,0,2,0,0,0,0,0,0,0,0,51,10,0,0,0,2957
1.7982498,4,"Couple household, with no children",9218.874,1,8.4017601,0,9,0,2,0,0,0,0,0,0,0,0,22,4,1,0,0,2957
1.7982498,4,"Couple household, with no children",9218.874,1,8.4017601,0,9,0,2,0,0,0,0,0,0,0,0,49,9,1,0,0,2957
1.7982498,4,"Couple household, with no children",9218.874,1,8.4017601,0,9,0,2,0,0,0,0,0,0,0,0,28,5,0,0,0,2957
1.7982498,2,"Couple household, with no children",5514.6973,1,9.277977,0,7,0,2,0,0,0,0,0,0,0,0,38,7,0,0,0,2958
1.7982498,2,"Couple household, with no children",5514.6973,1,9.277977,0,7,0,2,0,0,0,0,0,0,0,0,26,5,1,0,0,2958
1.7982498,4,"Couple household, with no children",3689.6204,1,8.5410118,0,4,0,2,0,5000,0,0,1,2000,0,0,52,10,1,0,0,2959
1.7982498,4,"Couple household, with no children",3689.6204,1,8.5410118,0,4,0,2,0,5000,0,0,1,2000,0,0,55,11,0,1,0,2959
1.7982498,4,"Couple household, with no children",3689.6204,1,8.5410118,0,4,0,2,0,5000,0,0,1,2000,0,0,24,4,0,1,0,2959
1.7982498,4,"Couple household, with no children",3689.6204,1,8.5410118,0,4,0,2,0,5000,0,0,1,2000,0,0,74,14,1,0,0,2959
1.7982498,3,"Couple household, with no children",4946.5889,1,8.6522083,0,6,1,2,0,5000,0,0,0,0,0,0,75,15,0,0,0,2960
1.7982498,3,"Couple household, with no children",4946.5889,1,8.6522083,0,6,1,2,0,5000,0,0,0,0,0,0,56,11,1,0,0,2960
1.7982498,3,"Couple household, with no children",4946.5889,1,8.6522083,0,6,1,2,0,5000,0,0,0,0,0,0,34,6,0,0,0,2960
1.7982498,3,Three generation household,8351.1982,1,8.4188089,0,9,1,2,0,0,0,0,0,0,0,0,61,12,0,0,0,2961
1.7982498,3,Three generation household,8351.1982,1,8.4188089,0,9,1,2,0,0,0,0,0,0,0,0,57,11,1,0,0,2961
1.7982498,3,Three generation household,8351.1982,1,8.4188089,0,9,1,2,0,0,0,0,0,0,0,0,16,3,0,0,0,2961
1.7982498,4,"Couple household, with no children",4888.5977,1,8.4104509,0,6,0,2,1,10000,0,0,0,0,0,0,67,13,0,0,0,2962
1.7982498,4,"Couple household, with no children",4888.5977,1,8.4104509,0,6,0,2,1,10000,0,0,0,0,0,0,74,14,1,0,0,2962
1.7982498,4,"Couple household, with no children",4888.5977,1,8.4104509,0,6,0,2,1,10000,0,0,0,0,0,0,46,9,1,0,0,2962
1.7982498,4,"Couple household, with no children",4888.5977,1,8.4104509,0,6,0,2,1,10000,0,0,0,0,0,0,56,11,0,0,0,2962
1.7982498,2,"Couple household, with no children",3938.1418,1,8.1405115,0,4,0,2,0,0,0,0,0,0,0,0,37,7,0,0,0,2963
1.7982498,2,"Couple household, with no children",3938.1418,1,8.1405115,0,4,0,2,0,0,0,0,0,0,0,0,31,6,0,0,0,2963
1.7982498,4,Three generation household,6606.3906,1,8.1367636,0,8,0,2,0,5000,0,0,0,0,0,0,40,8,1,0,0,2964
1.7982498,4,Three generation household,6606.3906,1,8.1367636,0,8,0,2,0,5000,0,0,0,0,0,0,73,14,1,1,0,2964
1.7982498,4,Three generation household,6606.3906,1,8.1367636,0,8,0,2,0,5000,0,0,0,0,0,0,1,0,1,0,0,2964
1.7982498,4,Three generation household,6606.3906,1,8.1367636,0,8,0,2,0,5000,0,0,0,0,0,0,46,9,0,0,0,2964
