weight,hhsize,hhtype3,adj_welfare,adj_factor,pmt,pov,decile,female_head,current_oldA,value_oldA,current_childA,value_childA,current_disabA,value_disabA,current_B,value_B,rural,age,age5yrs,sex,pension,disab,hhid
34.782696,4,"Couple household, with children",240.356,1,5.2560186,0,5,0,0,0,0,0,0,0,0,0,1,33,6,0,0,0,1
139.13078,1,"One-person household, 60+ years",281.07901,1,5.4423189,0,6,1,1,150,0,0,0,0,0,0,1,62,12,1,0,0,2
27.826157,5,Other household types,300.71417,1,5.3852482,0,7,1,0,0,0,0,0,0,0,0,1,56,11,1,0,0,3
93.069618,2,"Couple household, with no children",566.59967,1,6.5121536,0,9,0,1,75,0,0,0,0,0,0,1,66,13,0,0,0,4
46.534809,4,Three generation household,274.79007,1,5.5484924,0,6,1,1,37.5,0,0,0,0,0,0,1,61,12,1,0,0,5
46.534809,4,"Couple household, with no children",327.01157,1,6.2564421,0,7,0,0,0,0,0,0,0,0,0,1,48,9,0,0,0,6
62.046413,3,"Couple household, with no children",824.44409,1,6.0761857,0,10,0,0,0,0,0,0,0,0,0,1,52,10,0,0,0,7
186.13924,1,"One-person household, 18-59 years",429.63422,1,5.7157664,0,9,1,0,0,0,0,0,0,0,0,1,55,11,1,0,0,8
93.069618,2,Other household types,540.60797,1,5.980619,0,9,0,0,0,0,0,0,0,0,0,1,61,12,0,0,0,9
46.534809,4,Three generation household,431.05032,1,5.9264674,0,9,1,1,37.5,0,0,0,0,0,0,1,71,14,1,0,0,10
37.227848,5,Other household types,195.09131,1,5.4123144,0,4,1,1,30,0,0,0,0,0,0,1,82,16,1,0,0,11
93.069618,2,Single parent/caregiver (<60 years),346.19641,1,5.6751328,0,8,1,0,0,0,0,0,0,0,0,1,53,10,1,0,0,12
46.534809,4,Other household types,359.10172,1,5.9484053,0,8,1,1,37.5,0,0,0,0,0,0,1,85,16,1,0,0,13
31.023207,6,Three generation household,205.99965,1,5.4473157,0,4,0,0,0,0,0,0,0,0,0,1,60,12,0,0,0,14
93.069618,2,Other household types,130.12328,1,5.7627063,1,2,1,1,75,0,0,0,0,0,0,1,65,13,1,0,0,15
46.534809,4,"Couple household, with children",213.9537,1,5.5218911,0,4,0,0,0,0,0,0,0,0,0,1,58,11,0,0,0,16
69.565392,2,"Couple household, with no children",764.78809,1,6.9409118,0,10,0,0,0,0,0,0,0,0,0,1,50,10,0,0,0,17
69.565392,2,"Couple household, with no children",248.73175,1,5.5196724,0,5,0,0,0,0,0,0,0,0,0,1,57,11,0,0,0,18
139.13078,1,"One-person household, 60+ years",191.11481,1,5.3659515,0,4,1,1,150,0,0,0,0,0,0,1,76,15,1,0,0,19
19.875826,7,"Couple household, with children",157.77335,1,5.5205812,0,3,0,0,0,0,0,0,0,0,0,1,56,11,0,0,0,20
69.565392,2,Single parent/caregiver (<60 years),126.25002,1,4.9371824,1,2,1,0,0,0,0,0,0,0,0,1,54,10,1,0,0,21
46.376926,3,"Couple household, with no children",249.38281,1,5.6080899,0,5,0,0,0,0,0,0,0,0,0,1,50,10,0,0,0,22
41.020767,6.0000005,Three generation household,298.31256,1,5.8714247,0,7,0,1,24.999998,0,0,0,0,0,0,0,75,15,0,0,0,23
31.023207,6,Three generation household,83.923981,1,4.9857044,1,1,0,1,25,0,0,0,0,0,0,1,76,15,0,0,0,24
19.875826,7,"Couple household, with children",121.80852,1,4.9585981,1,2,0,0,0,0,0,0,0,0,0,1,52,10,0,0,0,25
139.13078,1,"One-person household, 60+ years",205.26009,1,5.367311,0,4,1,1,150,0,0,0,0,0,0,1,69,13,1,0,0,26
69.565392,2,"Couple household, with no children",338.13141,1,5.9302344,0,8,0,0,0,0,0,0,0,0,0,1,63,12,0,0,0,27
27.826157,5,Three generation household,171.14034,1,5.5130563,0,3,0,1,30,0,0,0,0,0,0,1,75,15,0,0,0,28
46.376926,3,"Couple household, with no children",232.29082,1,6.1655912,0,5,0,0,0,0,0,0,0,0,0,1,43,8,0,0,0,29
139.13078,1,"One-person household, 60+ years",224.81271,1,5.8250647,0,5,0,1,150,0,0,0,0,0,0,1,71,14,0,0,0,30
27.826157,5,"Couple household, with children",410.12283,1,6.1247339,0,8,0,0,0,0,0,0,0,0,0,1,52,10,0,0,0,31
23.188463,6,"Couple household, with children",237.22217,1,6.0052772,0,5,0,0,0,0,0,0,0,0,0,1,54,10,0,0,0,32
27.826157,5,Three generation household,287.04523,1,5.5303168,0,6,0,0,0,0,0,0,0,0,0,1,79,15,1,0,0,33
34.782696,4,"Couple household, with no children",1500.2494,1,7.157145,0,10,0,0,0,0,0,0,0,0,0,1,47,9,0,0,0,34
69.565392,2,"Couple household, with no children",484.85376,1,5.6126337,0,9,0,1,75,0,0,0,0,0,0,1,75,15,0,0,0,35
23.188463,6,Three generation household,501.28064,1,6.0809155,0,9,0,1,25,0,0,0,0,0,0,1,67,13,0,0,0,36
49.224922,5,"Couple household, with children",445.96408,1,6.0200067,0,9,0,0,0,0,0,0,0,0,0,0,48,9,0,0,0,37
27.826157,5,Three generation household,173.13083,1,5.612884,0,3,1,1,30,0,0,0,0,0,0,1,76,15,1,0,0,38
17.391348,8,Three generation household,213.04204,1,5.0426278,0,4,0,1,18.75,0,0,0,0,0,0,1,78,15,0,0,0,39
46.376926,3,Other household types,610.00488,1,5.9446735,0,10,0,0,0,0,0,0,0,0,0,1,79,15,0,0,0,40
139.13078,1,"One-person household, 60+ years",111.80208,1,5.2036324,1,1,1,1,150,0,0,0,0,0,0,1,75,15,1,0,0,41
34.782696,4,"Couple household, with children",236.95721,1,6.2250037,0,5,0,0,0,0,0,0,0,0,0,1,43,8,0,0,0,42
34.782696,4,"Couple household, with children",236.91661,1,5.5477819,0,5,0,0,0,0,0,0,0,0,0,1,47,9,0,0,0,43
123.06231,2,"Couple household, with no children",343.38568,1,6.0984359,0,8,0,1,75,0,0,0,0,0,0,0,68,13,0,0,0,44
27.826157,5,"Couple household, with no children",166.18526,1,5.2448139,0,3,0,1,30,0,0,0,0,0,0,1,75,15,0,0,0,45
69.565392,2,Other household types,145.7485,1,5.7674923,0,2,1,1,75,0,0,0,0,0,0,1,75,15,1,0,0,46
26.322521,7,Three generation household,319.09143,1,5.1167173,0,7,0,1,21.428572,0,0,0,0,0,0,0,89,16,0,0,0,47
49.224922,5,"Couple household, with no children",434.44885,1,6.1551423,0,9,1,0,0,0,0,0,0,0,0,0,54,10,1,0,0,48
82.041534,3.0000002,"Couple household, with no children",476.17438,1,7.2583547,0,9,0,1,49.999996,0,0,0,0,0,0,0,66,13,0,0,0,49
27.826157,5,Other household types,343.13062,1,5.9186635,0,8,1,0,0,0,0,0,0,0,0,1,58,11,1,0,0,50
41.020767,6.0000005,"Couple household, with children",127.01567,1,5.7277069,1,2,0,0,0,0,0,0,0,0,0,0,52,10,0,0,0,51
27.826157,5,Three generation household,1282.4746,1,5.8851404,0,10,0,0,0,0,0,0,0,0,0,1,79,15,1,0,0,52
34.782696,4,"Couple household, with children",373.67862,1,5.6091743,0,8,0,0,0,0,0,0,0,0,0,1,42,8,0,0,0,53
69.565392,2,"Couple household, with no children",386.52148,1,5.6008186,0,8,0,1,75,0,0,0,0,0,0,1,76,15,0,0,0,54
19.875826,7,Three generation household,277.1571,1,5.7328439,0,6,0,0,0,0,0,0,0,0,0,1,73,14,1,0,0,55
23.188463,6,Three generation household,354.82553,1,5.4371972,0,8,1,1,25,0,0,0,0,0,0,1,73,14,1,0,0,56
69.565392,2,"Couple household, with no children",409.51672,1,5.7710595,0,8,0,0,0,0,0,0,0,0,0,1,62,12,0,0,0,57
23.188463,6,"Couple household, with children",314.60049,1,5.1668725,0,7,0,0,0,0,0,0,0,0,0,1,46,9,0,0,0,58
27.347179,9,"Couple household, with children",228.88339,1,5.3924828,0,5,0,0,0,0,0,0,0,0,0,0,52,10,0,0,0,59
246.12462,1,"One-person household, 60+ years",250.69312,1,5.2615747,0,5,0,1,150,0,0,0,0,1,60,0,74,14,0,0,0,60
123.06231,2,Other household types,398.51068,1,5.4421935,0,8,1,1,75,0,0,0,0,0,0,0,73,14,1,0,0,61
246.12462,1,"One-person household, 60+ years",242.36998,1,5.4738088,0,5,1,1,150,0,0,0,0,1,60,0,75,15,1,0,0,62
49.224922,5,"Couple household, with children",128.1909,1,5.4061322,1,2,0,0,0,0,0,0,0,0,0,0,51,10,0,0,0,63
123.06231,2,Other household types,384.05011,1,5.7256274,0,8,0,0,0,0,0,0,0,0,0,0,81,16,1,0,0,64
82.041534,3.0000002,Other household types,1143.7538,1,6.2907171,0,10,1,0,0,0,0,0,0,0,0,0,74,14,1,0,0,65
123.06231,2,"Couple household, with no children",1486.1891,1,6.5896554,0,10,0,1,75,0,0,0,0,0,0,0,75,15,0,0,0,66
82.041534,3.0000002,Other household types,97.395981,1,5.8469157,1,1,1,1,49.999996,0,0,0,0,0,0,0,67,13,1,0,0,67
61.531155,4,"Couple household, with no children",72.237534,1,5.5993376,1,1,0,0,0,0,0,0,0,0,0,0,44,8,0,0,0,68
61.531155,4,"Couple household, with no children",468.1004,1,5.7618222,0,9,0,0,0,0,0,0,0,0,0,0,63,12,0,0,0,69
123.06231,2,"Couple household, with no children",65.558296,1,5.1069398,1,1,0,0,0,0,0,0,0,0,0,0,55,11,0,0,1,70
49.224922,5,"Couple household, with children",399.82275,1,5.7249846,0,8,0,0,0,0,0,0,0,0,0,0,33,6,0,0,0,71
123.06231,2,Other household types,178.50163,1,5.4845028,0,3,1,1,75,0,0,0,0,0,0,0,63,12,1,0,0,72
61.531155,4,"Couple household, with no children",726.57727,1,5.8773279,0,10,0,0,0,0,0,0,0,0,0,0,63,12,0,0,0,73
49.224922,5,"Couple household, with children",187.4687,1,6.1641202,0,4,0,0,0,0,0,0,0,0,0,0,36,7,1,0,0,74
123.06231,2,Single parent/caregiver (<60 years),962.80042,1,6.0077934,0,10,1,0,0,0,0,0,0,0,0,0,52,10,1,0,0,75
49.224922,5,Three generation household,393.66605,1,5.67769,0,8,0,0,0,0,0,0,0,0,0,0,73,14,1,0,0,76
61.531155,4,"Couple household, with children",457.96414,1,5.9086189,0,9,0,0,0,0,0,0,0,0,0,0,40,8,0,0,0,77
123.06231,2,Single parent/caregiver (<60 years),1534.5195,1,5.6599226,0,10,1,0,0,0,0,0,0,0,0,0,41,8,1,0,0,78
82.041534,3.0000002,"Couple household, with no children",1654.5168,1,6.1170993,0,10,0,0,0,0,0,0,0,0,0,0,64,12,0,0,0,79
246.12462,1,"One-person household, 60+ years",701.86139,1,5.8018827,0,10,1,1,150,0,0,0,0,0,0,0,66,13,1,0,0,80
82.041534,3.0000002,"Couple household, with no children",858.87091,1,5.6949258,0,10,0,0,0,0,0,0,0,0,0,0,52,10,0,0,0,81
61.531155,4,"Couple household, with children",892.02301,1,5.9431167,0,10,0,0,0,0,0,0,0,0,0,0,53,10,0,0,0,82
61.531155,4,Other household types,137.83656,1,5.2396455,1,2,1,0,0,0,0,0,0,1,15,0,54,10,1,0,0,83
61.531155,4,"Couple household, with children",311.71512,1,5.1867437,0,7,0,0,0,0,0,0,0,0,0,0,57,11,0,0,0,84
82.041534,3.0000002,Other household types,137.12968,1,5.4742026,1,2,1,0,0,0,0,0,0,0,0,0,36,7,1,0,0,85
49.224922,5,Three generation household,296.29541,1,5.8384848,0,7,0,0,0,0,0,0,0,0,0,0,62,12,1,0,0,86
49.224922,5,"Couple household, with children",484.50574,1,5.5533571,0,9,0,0,0,0,0,0,0,0,0,0,52,10,0,0,0,87
46.376926,3,"Couple household, with no children",585.27399,1,5.7599678,0,9,0,0,0,0,0,0,0,0,0,1,64,12,0,0,0,88
17.391348,8,Three generation household,212.11632,1,4.9282598,0,4,1,1,18.75,0,0,0,0,0,0,1,73,14,1,0,0,89
46.376926,3,"Couple household, with children",748.76514,1,6.273437,0,10,0,0,0,0,0,0,0,0,0,1,59,11,0,0,0,90
46.376926,3,Other household types,1496.2188,1,5.9801979,0,10,1,1,50,0,0,0,0,0,0,1,70,14,1,0,0,91
20.473072,9,Three generation household,256.99176,1,5.1224756,0,6,0,1,16.666666,0,0,0,0,0,0,0,75,15,0,0,0,92
41.020767,6.0000005,Three generation household,217.29735,1,6.0801601,0,5,0,1,24.999998,0,0,0,0,0,0,0,66,13,0,0,0,93
139.13078,1,"One-person household, 18-59 years",179.22859,1,5.5440621,0,3,1,0,0,0,0,0,0,0,0,1,57,11,1,0,0,94
39.344093,2,"Couple household, with no children",268.28772,1,5.6565533,0,6,0,1,75,0,0,0,0,0,0,0,67,13,0,0,0,95
34.778816,5,Other household types,508.61383,1,6.1231604,0,9,1,0,0,0,0,0,0,0,0,1,51,10,1,0,0,96
57.964691,3,"Couple household, with no children",173.44124,1,5.2223153,0,3,0,1,50,0,0,0,0,0,0,1,74,14,0,0,0,97
43.473518,4,"Couple household, with children",48.601532,1,5.0722656,1,1,1,0,0,0,0,0,0,1,12,1,31,6,1,0,0,98
173.89407,1,"One-person household, 60+ years",319.19583,1,5.3223538,0,7,1,1,150,0,0,0,0,0,0,1,81,16,1,0,0,99
23.775368,4,Three generation household,452.26389,1,5.594666,0,9,0,0,0,0,0,0,0,0,0,1,64,12,0,0,0,100
43.473518,4,Three generation household,177.67197,1,5.2637539,0,3,1,1,37.5,0,0,0,0,0,0,1,61,12,1,0,0,101
86.947037,2,Other household types,212.7513,1,5.1766996,0,4,1,1,75,0,0,0,0,0,0,1,85,16,1,0,0,102
86.947037,2,"Couple household, with no children",200.79939,1,5.3591619,0,4,0,1,75,0,0,0,0,0,0,1,71,14,0,0,0,103
173.89407,1,"One-person household, 18-59 years",459.17722,1,5.6808729,0,9,0,0,0,0,0,0,0,0,0,1,39,7,0,0,0,104
57.964691,3,Other household types,218.84399,1,5.6268783,0,5,0,1,50,0,0,0,0,0,0,1,78,15,0,0,0,105
28.982346,6,Three generation household,183.35928,1,5.1228709,0,3,0,1,25,0,0,0,0,0,0,1,75,15,0,0,0,106
28.982346,6,Three generation household,477.2475,1,5.17486,0,9,0,1,0,0,0,0,0,0,0,1,65,13,0,0,0,107
28.982346,6,Three generation household,341.19962,1,5.4774671,0,8,0,1,25,0,0,0,0,0,0,1,75,15,0,0,0,108
173.89407,1,"One-person household, 60+ years",665.80908,1,5.4160876,0,10,1,1,150,0,0,0,0,0,0,1,65,13,1,0,0,109
28.982346,6,Three generation household,237.84279,1,5.2319212,0,5,0,1,25,0,0,0,0,0,0,1,67,13,0,0,0,110
28.982346,6,Three generation household,180.00623,1,5.4539437,0,3,0,0,0,0,0,0,0,0,0,1,86,16,1,0,0,111
57.964691,3,"Couple household, with no children",442.06635,1,5.690249,0,9,0,0,0,0,0,0,0,0,0,1,42,8,0,0,0,112
173.89407,1,"One-person household, 60+ years",254.18535,1,5.5735521,0,6,1,1,150,0,0,0,0,0,0,1,86,16,1,0,0,113
72.552444,2,"Couple household, with no children",476.98019,1,6.5251298,0,9,0,0,0,0,0,0,0,0,0,0,64,12,0,0,0,114
29.020979,5,"Couple household, with no children",181.0007,1,5.0872827,0,3,0,1,30,0,0,0,0,0,0,0,69,13,0,0,0,115
48.368298,3,"Couple household, with no children",733.21466,1,6.2149563,0,10,0,0,0,0,0,0,0,0,0,0,50,10,0,0,0,116
36.276222,4,Three generation household,267.19366,1,5.2987533,0,6,0,1,37.5,0,0,0,0,0,0,0,87,16,0,0,0,117
72.552444,2,"Couple household, with no children",165.8035,1,5.2787619,0,3,0,1,75,0,0,0,0,0,0,0,85,16,0,0,0,118
36.276222,4,"Couple household, with no children",490.78281,1,6.7682343,0,9,0,0,0,0,0,0,0,0,0,0,56,11,0,0,0,119
43.473518,4,Three generation household,181.13132,1,5.3058181,0,3,0,1,0,0,0,0,0,0,0,1,65,13,0,0,0,120
48.368298,3,"Couple household, with no children",338.35855,1,6.0432911,0,8,0,1,50,0,0,0,0,0,0,0,66,13,0,0,0,121
36.276222,4,Other household types,255.89758,1,5.6677265,0,6,1,1,37.5,0,0,0,0,0,0,0,78,15,1,0,0,122
29.020979,5,Three generation household,490.47241,1,6.3178024,0,9,0,0,0,0,0,0,0,0,0,0,47,9,0,0,0,123
145.10489,1,"One-person household, 60+ years",326.3111,1,5.6358128,0,7,1,1,150,0,0,0,0,0,0,0,65,13,1,0,0,124
72.552444,2,"Couple household, with no children",168.00078,1,5.6410561,0,3,0,1,75,0,0,0,0,0,0,0,82,16,0,0,0,125
29.020979,5,"Couple household, with children",157.12704,1,6.0881443,0,3,0,0,0,0,0,0,0,0,0,0,58,11,0,0,0,126
72.552444,2,"Couple household, with no children",60.410313,1,5.4130015,1,1,0,1,75,0,0,0,0,0,0,0,73,14,0,0,0,127
145.10489,1,"One-person household, 60+ years",45.32375,1,5.100172,1,1,1,1,150,0,0,0,0,0,0,0,92,16,1,0,0,128
28.982346,6,"Couple household, with no children",320.8223,1,5.419066,0,7,0,1,25,0,0,0,0,0,0,1,82,16,0,0,0,129
173.89407,1,"One-person household, 60+ years",333.30234,1,5.5309286,0,7,1,1,150,0,0,0,0,0,0,1,79,15,1,0,0,130
34.778816,5,"Couple household, with children",287.98932,1,5.3926578,0,7,0,0,0,0,0,0,0,0,0,1,59,11,0,0,0,131
86.947037,2,"Couple household, with no children",220.18788,1,5.4115386,0,5,0,0,0,0,0,0,0,0,0,1,61,12,0,0,0,132
34.778816,5,"Couple household, with no children",462.7186,1,6.0589247,0,9,0,0,0,0,0,0,0,0,0,1,53,10,0,0,0,133
57.964691,3,Other household types,173.3981,1,5.2559595,0,3,1,1,50,0,0,0,0,0,0,1,82,16,1,0,0,134
86.947037,2,"Couple household, with no children",315.78412,1,5.4849281,0,7,0,1,0,0,0,0,0,1,30,1,65,13,0,0,0,135
184.25764,1,"One-person household, 18-59 years",241.09668,1,5.7751741,0,5,1,0,0,0,0,0,0,0,0,0,58,11,1,0,0,136
30.709608,6,Other household types,215.07079,1,5.1985669,0,4,1,0,0,0,0,0,0,0,0,0,54,10,1,0,0,137
184.25764,1,"One-person household, 60+ years",1517.4763,1,5.6816082,0,10,1,1,150,0,0,0,0,0,0,0,69,13,1,0,0,138
46.064411,4,"Couple household, with no children",314.00064,1,5.9696579,0,7,0,0,0,0,0,0,0,0,0,0,54,10,0,0,0,139
123.06231,2,Other household types,428.03766,1,5.9436541,0,9,1,0,0,0,0,0,0,0,0,0,47,9,1,0,0,140
49.224922,5,"Couple household, with children",154.79274,1,5.0429201,0,3,0,0,0,0,0,0,0,1,9.6000004,0,52,10,1,0,0,141
82.041534,3.0000002,Other household types,267.01544,1,5.6268129,0,6,1,1,49.999996,0,0,0,0,0,0,0,77,15,1,0,0,142
123.06231,2,"Couple household, with no children",443.72299,1,6.4174271,0,9,0,1,75,0,0,0,0,0,0,0,75,15,0,0,0,143
69.565392,2,"Couple household, with no children",268.46942,1,5.2830896,0,6,0,1,75,0,0,0,0,0,0,1,74,14,0,0,0,144
61.531155,4,"Couple household, with children",189.42047,1,5.7054167,0,4,0,0,0,0,0,0,0,0,0,0,36,7,0,0,0,145
39.344093,2,"Couple household, with no children",445.32626,1,5.4080458,0,9,0,0,0,0,0,0,0,0,0,0,58,11,0,0,0,146
39.344093,2,"Couple household, with no children",197.59418,1,5.6423106,0,4,0,1,75,0,0,0,0,0,0,0,67,13,0,0,0,147
78.688187,1,"One-person household, 60+ years",238.47334,1,5.735074,0,5,0,1,150,0,0,0,0,0,0,0,85,16,0,0,0,148
61.531155,4,"Couple household, with children",75.023163,1,5.7723475,1,1,0,0,0,0,0,0,0,0,0,0,30,6,0,0,0,149
123.06231,2,"Couple household, with no children",1255.089,1,7.0150309,0,10,0,1,75,0,0,0,0,0,0,0,74,14,0,0,0,150
41.020767,6.0000005,Other household types,238.32455,1,5.768826,0,5,1,0,0,0,0,0,0,0,0,0,58,11,1,0,0,151
78.688187,1,"One-person household, 18-59 years",485.72223,1,5.5130959,0,9,0,0,0,0,0,0,0,0,0,0,51,10,0,0,0,152
19.672047,4,"Couple household, with no children",599.52277,1,6.2260714,0,9,0,0,0,0,0,0,0,0,0,0,54,10,0,0,0,153
39.344093,2,"Couple household, with no children",221.14571,1,5.562325,0,5,0,1,75,0,0,0,0,0,0,0,66,13,0,0,0,154
123.06231,2,Other household types,330.13815,1,6.025681,0,7,1,1,75,0,0,0,0,0,0,0,65,13,1,0,0,155
35.16066,7,Three generation household,331.37833,1,5.404458,0,7,0,1,21.428572,0,0,0,0,0,0,0,70,14,0,0,0,156
9.8360233,8,"Couple household, with children",985.24066,1,5.8559356,0,10,0,0,0,0,0,0,0,0,0,0,53,10,0,0,0,157
39.344093,2,"Couple household, with no children",194.87271,1,5.4724526,0,4,0,1,75,0,0,0,0,0,0,0,73,14,0,0,0,158
49.224922,5,"Couple household, with children",333.74454,1,6.7537479,0,7,0,0,0,0,0,0,0,0,0,0,38,7,0,0,0,159
19.672047,4,"Couple household, with children",758.49042,1,6.5244355,0,10,0,0,0,0,0,0,0,0,0,0,42,8,0,0,0,160
246.12462,1,"One-person household, 18-59 years",376.84943,1,6.0866613,0,8,0,0,0,0,0,0,0,0,0,0,50,10,0,0,0,161
11.24117,6.9999995,"Couple household, with children",186.18268,1,4.8425484,0,4,1,0,0,0,0,0,0,0,0,0,55,11,0,0,0,162
39.344093,2,"Couple household, with no children",457.16,1,6.237515,0,9,0,0,0,0,0,0,0,0,0,0,58,11,0,0,0,163
139.13078,1,"One-person household, 60+ years",481.10986,1,5.6643286,0,9,1,1,150,0,0,0,0,0,0,1,69,13,1,0,0,164
8.7431326,8.999999,"Couple household, with children",369.18692,1,5.4900308,0,8,0,0,0,0,0,0,0,0,0,0,45,9,0,0,0,165
19.672047,4,"Couple household, with children",343.90176,1,5.3506527,0,8,1,0,0,0,0,0,0,0,0,0,55,11,1,0,0,166
78.688187,1,"One-person household, 18-59 years",1166.0859,1,5.6232562,0,10,0,0,0,0,0,0,0,0,0,0,28,5,0,0,0,167
69.565392,2,"Couple household, with no children",278.487,1,5.6342268,0,6,0,1,75,0,0,0,0,0,0,1,78,15,0,0,0,168
78.688187,1,"One-person household, 18-59 years",451.56238,1,5.7568493,0,9,0,0,0,0,0,0,0,0,0,0,55,11,0,0,0,169
61.531155,4,"Couple household, with children",367.80316,1,6.1670532,0,8,0,0,0,0,0,0,0,0,0,0,36,7,0,0,0,170
46.376926,3,Other household types,541.54437,1,6.4855714,0,9,1,1,50,0,0,0,0,0,0,1,86,16,1,0,0,171
69.565392,2,"Couple household, with no children",217.29146,1,5.4398198,0,5,0,1,75,0,0,0,0,0,0,1,73,14,0,0,0,172
34.782696,4,"Couple household, with children",253.995,1,6.3841858,0,6,0,0,0,0,0,0,0,0,0,1,31,6,0,0,0,173
34.782696,4,"Couple household, with no children",205.34738,1,5.5551858,0,4,0,0,0,0,0,0,0,0,0,1,53,10,0,0,0,174
69.565392,2,"Couple household, with no children",352.25012,1,5.5992002,0,8,0,1,75,0,0,0,0,0,0,1,70,14,0,0,0,175
34.782696,4,"Couple household, with no children",428.20566,1,6.5254116,0,9,0,0,0,0,0,0,0,0,0,1,55,11,0,0,0,176
139.13078,1,"One-person household, 60+ years",412.33041,1,5.9525084,0,8,1,0,0,0,0,0,0,0,0,1,60,12,1,0,0,177
46.376926,3,"Couple household, with no children",392.11502,1,5.4257278,0,8,0,1,50,0,0,0,0,0,0,1,79,15,0,0,0,178
19.672047,4,"Couple household, with children",479.311,1,5.5908422,0,9,0,0,0,0,0,0,0,0,0,0,44,8,0,0,0,179
11.24117,6.9999995,"Couple household, with children",619.32404,1,5.3840637,0,10,0,0,0,0,0,0,0,0,0,0,47,9,0,0,0,180
139.13078,1,"One-person household, 60+ years",458.09723,1,5.8102369,0,9,1,1,150,0,0,0,0,0,0,1,78,15,1,0,0,181
69.565392,2,"Couple household, with no children",102.88515,1,5.4935579,1,1,0,0,0,0,0,0,0,0,0,1,53,10,0,0,0,182
69.565392,2,"Couple household, with no children",348.39639,1,5.6221156,0,8,0,0,0,0,0,0,0,0,0,1,63,12,0,0,0,183
46.376926,3,Other household types,287.98203,1,5.5092993,0,7,1,0,0,0,0,0,0,0,0,1,54,10,1,0,0,184
19.875826,7,"Couple household, with children",186.25789,1,5.3042669,0,4,0,0,0,0,0,0,0,0,0,1,59,11,0,0,0,185
46.376926,3,"Couple household, with no children",145.79759,1,5.3583097,0,2,0,0,0,0,0,0,0,0,0,1,62,12,0,0,0,186
34.782696,4,Other household types,184.78584,1,5.5060334,0,4,0,0,0,0,0,0,0,0,0,1,58,11,0,0,0,187
139.13078,1,"One-person household, 60+ years",305.03986,1,5.6094294,0,7,1,0,0,0,0,0,0,0,0,1,68,13,1,0,0,188
69.565392,2,"Couple household, with no children",256.99585,1,5.7720284,0,6,0,1,75,0,0,0,0,0,0,1,69,13,0,0,0,189
34.782696,4,Three generation household,209.06561,1,5.0638857,0,4,1,1,0,0,0,0,0,0,0,1,60,12,1,0,0,190
23.188463,6,Three generation household,181.71086,1,5.3869824,0,3,0,0,0,0,0,0,0,0,0,1,74,14,1,0,0,191
23.188463,6,"Couple household, with children",184.22592,1,5.7759552,0,4,0,0,0,0,0,0,0,0,0,1,55,11,1,0,0,192
34.782696,4,"Couple household, with children",404.42593,1,5.8697591,0,8,0,0,0,0,0,0,0,0,0,1,31,6,0,0,0,193
34.782696,4,Three generation household,267.47885,1,5.5145082,0,6,0,0,0,0,0,0,0,0,0,1,78,15,1,0,0,194
19.875826,7,Other household types,199.24962,1,5.1116772,0,4,1,0,0,0,0,0,0,0,0,1,43,8,1,0,0,195
19.875826,7,Three generation household,229.79195,1,5.2833047,0,5,0,1,21.428572,0,0,0,0,0,0,1,83,16,0,0,0,196
69.565392,2,"Couple household, with no children",179.88344,1,5.6121135,0,3,0,1,0,0,0,0,0,0,0,1,65,13,0,0,0,197
139.13078,1,"One-person household, 60+ years",292.30411,1,5.5875802,0,7,1,1,150,0,0,0,0,0,0,1,62,12,1,0,0,198
69.565392,2,Single parent/caregiver (<60 years),267.99072,1,5.6037726,0,6,1,0,0,0,0,0,0,0,0,1,54,10,1,0,0,199
27.826157,5,Other household types,101.43681,1,5.088613,1,1,1,0,0,0,0,0,0,0,0,1,55,11,1,0,0,200
69.565392,2,"Couple household, with no children",277.53934,1,5.4433532,0,6,0,1,75,0,0,0,0,0,0,1,68,13,0,0,0,201
34.782696,4,"Couple household, with children",117.08347,1,5.6709914,1,1,0,0,0,0,0,0,0,0,0,1,33,6,0,0,0,202
23.188463,6,"Couple household, with children",277.82047,1,5.0353022,0,6,0,0,0,0,0,0,0,0,0,1,56,11,0,0,0,203
46.376926,3,"Couple household, with no children",186.59375,1,5.2979746,0,4,0,0,0,0,0,0,0,0,0,1,54,10,0,0,0,204
19.875826,7,"Couple household, with children",137.83051,1,4.9748335,1,2,0,0,0,0,0,0,0,0,0,1,56,11,0,0,0,205
46.376926,3,"Couple household, with no children",194.99377,1,5.2654228,0,4,0,0,0,0,0,0,0,0,0,1,62,12,0,0,0,206
139.13078,1,"One-person household, 18-59 years",227.63171,1,5.2709579,0,5,1,0,0,0,0,0,0,0,0,1,59,11,1,0,0,207
27.826157,5,Three generation household,161.23083,1,5.2051525,0,3,0,1,30,0,0,0,0,0,0,1,72,14,0,0,0,208
27.826157,5,"Couple household, with children",138.55264,1,5.4108963,1,2,0,0,0,0,0,0,0,0,0,1,49,9,1,0,0,209
27.826157,5,Three generation household,150.62219,1,5.3763962,0,2,0,1,30,0,0,0,0,0,0,1,75,15,0,0,0,210
13.913078,10,Three generation household,175.54453,1,5.7319283,0,3,1,0,0,0,0,0,0,0,0,1,67,13,1,0,0,211
69.565392,2,Other household types,1098.2402,1,5.631187,0,10,1,0,0,0,0,0,0,0,0,1,42,8,1,0,0,212
23.188463,6,Three generation household,367.39468,1,5.2189918,0,8,1,1,25,0,0,0,0,0,0,1,74,14,1,0,0,213
