hhsize,weight,rural,female_head,hhtype3,adj_factor,pov,adj_welfare,decile,pmt,age,age5yrs,sex,pension,disab,current_B,value_B,current_childA,value_childA,current_disabA,value_disabA,value_oldA,current_oldA,hhid
10,1,0,1,Other household types,1,1,139.9583,1,4.9369159,6,2,1,0,0,0,0,0,0,0,0,0,0,416
10,1,0,1,Other household types,1,1,139.9583,1,4.9369159,40,9,0,0,0,0,0,0,0,0,0,0,0,416
10,1,0,1,Other household types,1,1,139.9583,1,4.9369159,13,3,0,0,0,0,0,0,0,0,0,0,0,416
10,1,0,1,Other household types,1,1,139.9583,1,4.9369159,57,12,1,1,1,0,0,0,0,0,0,0,0,416
10,1,0,1,Other household types,1,1,139.9583,1,4.9369159,33,7,0,0,0,0,0,0,0,0,0,0,0,416
10,1,0,1,Other household types,1,1,139.9583,1,4.9369159,0,1,0,0,0,0,0,0,0,0,0,0,0,416
10,1,0,1,Other household types,1,1,139.9583,1,4.9369159,14,3,0,0,0,0,0,0,0,0,0,0,0,416
7,11.2108,0,1,Three generation household,1,0,270.25955,3,5.7496696,43,9,0,0,0,0,0,0,0,0,0,0,0,417
7,11.2108,0,1,Three generation household,1,0,270.25955,3,5.7496696,11,3,0,0,0,0,0,0,0,0,0,0,0,417
7,11.2108,0,1,Three generation household,1,0,270.25955,3,5.7496696,60,13,1,0,0,0,0,0,0,0,0,0,0,417
7,11.2108,0,1,Three generation household,1,0,270.25955,3,5.7496696,7,2,1,0,0,0,0,0,0,0,0,0,0,417
7,11.2108,0,1,Three generation household,1,0,270.25955,3,5.7496696,49,10,1,0,0,0,0,0,0,0,0,0,0,417
7,11.2108,0,1,Three generation household,1,0,270.25955,3,5.7496696,29,6,1,0,0,0,0,0,0,0,0,0,0,417
7,11.2108,0,1,Three generation household,1,0,270.25955,3,5.7496696,63,13,0,0,0,0,0,0,0,0,0,0,0,417
12,1,0,0,Three generation household,1,0,484.35446,6,5.6069131,7,2,1,0,0,0,0,0,0,0,0,0,0,418
12,1,0,0,Three generation household,1,0,484.35446,6,5.6069131,59,12,1,0,0,0,0,0,0,0,0,0,0,418
12,1,0,0,Three generation household,1,0,484.35446,6,5.6069131,16,4,1,0,0,0,0,0,0,0,0,0,0,418
12,1,0,0,Three generation household,1,0,484.35446,6,5.6069131,6,2,0,0,0,0,0,0,0,0,0,0,0,418
12,1,0,0,Three generation household,1,0,484.35446,6,5.6069131,37,8,1,0,0,0,0,0,0,0,0,0,0,418
12,1,0,0,Three generation household,1,0,484.35446,6,5.6069131,14,3,0,0,0,0,0,0,0,0,0,0,0,418
12,1,0,0,Three generation household,1,0,484.35446,6,5.6069131,9,2,1,0,0,0,0,0,0,0,0,0,0,418
12,1,0,0,Three generation household,1,0,484.35446,6,5.6069131,6,2,0,0,0,0,0,0,0,0,0,0,0,418
12,1,0,0,Three generation household,1,0,484.35446,6,5.6069131,17,4,0,0,0,0,0,0,0,0,0,0,0,418
12,1,0,0,Three generation household,1,0,484.35446,6,5.6069131,60,13,0,0,0,0,0,0,0,0,0,0,0,418
12,1,0,0,Three generation household,1,0,484.35446,6,5.6069131,36,8,1,0,0,0,0,0,0,0,0,0,0,418
12,1,0,0,Three generation household,1,0,484.35446,6,5.6069131,42,9,0,0,0,0,0,0,0,0,0,0,0,418
10,1,0,0,Three generation household,1,0,339.30881,4,5.2032809,33,7,0,0,0,0,0,0,0,0,0,0,0,419
10,1,0,0,Three generation household,1,0,339.30881,4,5.2032809,31,7,1,0,0,0,0,0,0,0,0,0,0,419
10,1,0,0,Three generation household,1,0,339.30881,4,5.2032809,26,6,0,0,0,0,0,0,0,0,0,0,0,419
10,1,0,0,Three generation household,1,0,339.30881,4,5.2032809,9,2,1,0,0,0,0,0,0,0,0,0,0,419
10,1,0,0,Three generation household,1,0,339.30881,4,5.2032809,16,4,1,0,0,0,0,0,0,0,0,0,0,419
10,1,0,0,Three generation household,1,0,339.30881,4,5.2032809,51,11,1,0,0,0,0,0,0,0,0,0,0,419
10,1,0,0,Three generation household,1,0,339.30881,4,5.2032809,27,6,1,0,0,0,0,0,0,0,0,0,0,419
10,1,0,0,Three generation household,1,0,339.30881,4,5.2032809,88,16,1,0,0,0,0,0,0,0,0,0,0,419
10,1,0,0,Three generation household,1,0,339.30881,4,5.2032809,12,3,1,0,0,0,0,0,0,0,0,0,0,419
10,1,0,0,Three generation household,1,0,339.30881,4,5.2032809,51,11,0,0,0,0,0,0,0,0,0,0,0,419
6,13.3493,0,0,Other household types,1,1,165.717,1,5.1314011,23,5,0,0,0,0,0,0,0,0,0,0,0,420
6,13.3493,0,0,Other household types,1,1,165.717,1,5.1314011,12,3,1,0,0,0,0,0,0,0,0,0,0,420
6,13.3493,0,0,Other household types,1,1,165.717,1,5.1314011,47,10,0,0,1,0,0,0,0,0,0,0,0,420
6,13.3493,0,0,Other household types,1,1,165.717,1,5.1314011,15,4,0,0,0,0,0,0,0,0,0,0,0,420
6,13.3493,0,0,Other household types,1,1,165.717,1,5.1314011,15,4,1,0,0,0,0,0,0,0,0,0,0,420
6,13.3493,0,0,Other household types,1,1,165.717,1,5.1314011,13,3,1,0,0,0,0,0,0,0,0,0,0,420
2,75.1755,1,0,"Couple household, with no children",1,0,340.07581,4,5.8847613,37,8,0,0,0,0,0,0,0,0,0,0,0,421
2,75.1755,1,0,"Couple household, with no children",1,0,340.07581,4,5.8847613,26,6,1,0,0,0,0,0,0,0,0,0,0,421
3,33.37325,0,1,Other household types,1,0,699.52979,8,6.41926,4,1,0,0,0,0,0,0,0,0,0,0,0,422
3,33.37325,0,1,Other household types,1,0,699.52979,8,6.41926,35,8,1,0,0,0,0,0,0,0,0,0,0,422
3,33.37325,0,1,Other household types,1,0,699.52979,8,6.41926,36,8,1,0,0,0,0,0,0,0,0,0,0,422
14,1,0,1,Other household types,1,0,365.06326,5,5.1278267,35,8,0,0,0,0,0,0,0,0,0,0,0,423
14,1,0,1,Other household types,1,0,365.06326,5,5.1278267,16,4,0,0,0,0,0,0,0,0,0,0,0,423
14,1,0,1,Other household types,1,0,365.06326,5,5.1278267,8,2,1,0,0,0,0,0,0,0,0,0,0,423
14,1,0,1,Other household types,1,0,365.06326,5,5.1278267,8,2,0,0,0,0,0,0,0,0,0,0,0,423
14,1,0,1,Other household types,1,0,365.06326,5,5.1278267,18,4,0,0,0,0,0,0,0,0,0,0,0,423
14,1,0,1,Other household types,1,0,365.06326,5,5.1278267,8,2,0,0,0,0,0,0,0,0,0,0,0,423
14,1,0,1,Other household types,1,0,365.06326,5,5.1278267,4,1,0,0,0,0,0,0,0,0,0,0,0,423
14,1,0,1,Other household types,1,0,365.06326,5,5.1278267,55,12,1,1,0,0,0,0,0,0,0,0,0,423
14,1,0,1,Other household types,1,0,365.06326,5,5.1278267,12,3,0,0,0,0,0,0,0,0,0,0,0,423
14,1,0,1,Other household types,1,0,365.06326,5,5.1278267,30,7,1,0,0,0,0,0,0,0,0,0,0,423
14,1,0,1,Other household types,1,0,365.06326,5,5.1278267,2,1,0,0,0,0,0,0,0,0,0,0,0,423
14,1,0,1,Other household types,1,0,365.06326,5,5.1278267,11,3,0,0,0,0,0,0,0,0,0,0,0,423
14,1,0,1,Other household types,1,0,365.06326,5,5.1278267,38,8,1,0,0,0,0,0,0,0,0,0,0,423
14,1,0,1,Other household types,1,0,365.06326,5,5.1278267,35,8,0,0,0,0,0,0,0,0,0,0,0,423
7,25.562,1,0,Three generation household,1,0,257.57019,3,5.5958118,36,8,1,0,0,0,0,0,0,0,0,0,0,424
7,25.562,1,0,Three generation household,1,0,257.57019,3,5.5958118,5,2,0,0,0,0,0,0,0,0,0,0,0,424
7,25.562,1,0,Three generation household,1,0,257.57019,3,5.5958118,13,3,0,0,0,0,0,0,0,0,0,0,0,424
7,25.562,1,0,Three generation household,1,0,257.57019,3,5.5958118,19,4,0,0,0,0,0,0,0,0,0,0,0,424
7,25.562,1,0,Three generation household,1,0,257.57019,3,5.5958118,69,14,0,0,1,0,0,0,0,0,0,0,0,424
7,25.562,1,0,Three generation household,1,0,257.57019,3,5.5958118,61,13,1,0,0,0,0,0,0,0,0,0,0,424
7,25.562,1,0,Three generation household,1,0,257.57019,3,5.5958118,54,11,0,0,0,0,0,0,0,0,0,0,0,424
5,13.3493,0,1,"Couple household, with children",1,0,1311.5265,10,7.4542046,46,10,1,0,0,0,0,0,0,0,0,0,0,425
5,13.3493,0,1,"Couple household, with children",1,0,1311.5265,10,7.4542046,35,8,0,0,0,0,0,0,0,0,0,0,0,425
5,13.3493,0,1,"Couple household, with children",1,0,1311.5265,10,7.4542046,4,1,1,0,0,0,0,0,0,0,0,0,0,425
5,13.3493,0,1,"Couple household, with children",1,0,1311.5265,10,7.4542046,3,1,0,0,0,0,0,0,0,0,0,0,0,425
5,13.3493,0,1,"Couple household, with children",1,0,1311.5265,10,7.4542046,10,3,0,0,0,0,0,0,0,0,0,0,0,425
6,11.2108,0,0,Other household types,1,0,200.14555,2,5.165719,18,4,0,0,0,0,0,0,0,0,0,0,0,426
6,11.2108,0,0,Other household types,1,0,200.14555,2,5.165719,35,8,1,0,0,0,0,0,0,0,0,0,0,426
6,11.2108,0,0,Other household types,1,0,200.14555,2,5.165719,10,3,1,0,0,0,0,0,0,0,0,0,0,426
6,11.2108,0,0,Other household types,1,0,200.14555,2,5.165719,11,3,0,0,0,0,0,0,0,0,0,0,0,426
6,11.2108,0,0,Other household types,1,0,200.14555,2,5.165719,38,8,0,0,0,0,0,0,0,0,0,0,0,426
6,11.2108,0,0,Other household types,1,0,200.14555,2,5.165719,8,2,1,0,1,0,0,0,0,0,0,0,0,426
3,33.37325,0,0,Other household types,1,0,571.32458,7,6.3965621,45,10,0,0,0,0,0,0,0,0,0,0,0,427
3,33.37325,0,0,Other household types,1,0,571.32458,7,6.3965621,22,5,0,0,0,0,0,0,0,0,0,0,0,427
3,33.37325,0,0,Other household types,1,0,571.32458,7,6.3965621,63,13,0,0,0,0,0,0,0,0,0,0,0,427
4,16.8162,0,0,Other household types,1,0,512.44983,6,6.0792904,13,3,0,0,0,0,0,0,0,0,0,0,0,428
4,16.8162,0,0,Other household types,1,0,512.44983,6,6.0792904,18,4,0,0,0,0,0,0,0,0,0,0,0,428
4,16.8162,0,0,Other household types,1,0,512.44983,6,6.0792904,50,11,0,0,0,0,0,0,0,0,0,0,0,428
4,16.8162,0,0,Other household types,1,0,512.44983,6,6.0792904,48,10,1,0,0,0,0,0,0,0,0,0,0,428
5,13.3493,0,0,Three generation household,1,0,637.64038,7,6.1561227,38,8,1,0,0,0,0,0,0,0,0,0,0,429
5,13.3493,0,0,Three generation household,1,0,637.64038,7,6.1561227,9,2,0,0,0,0,0,0,0,0,0,0,0,429
5,13.3493,0,0,Three generation household,1,0,637.64038,7,6.1561227,63,13,0,1,0,0,0,0,0,0,0,0,0,429
5,13.3493,0,0,Three generation household,1,0,637.64038,7,6.1561227,64,13,1,0,0,0,0,0,0,0,0,0,0,429
5,13.3493,0,0,Three generation household,1,0,637.64038,7,6.1561227,42,9,1,0,0,0,0,0,0,0,0,0,0,429
5,10.4325,1,0,"Couple household, with children",1,1,152.90323,1,5.3503513,41,9,1,0,0,0,0,0,0,0,0,0,0,430
5,10.4325,1,0,"Couple household, with children",1,1,152.90323,1,5.3503513,41,9,0,0,0,0,0,0,0,0,0,0,0,430
5,10.4325,1,0,"Couple household, with children",1,1,152.90323,1,5.3503513,6,2,1,0,0,0,0,0,0,0,0,0,0,430
5,10.4325,1,0,"Couple household, with children",1,1,152.90323,1,5.3503513,1,1,0,0,0,0,0,0,0,0,0,0,0,430
5,10.4325,1,0,"Couple household, with children",1,1,152.90323,1,5.3503513,12,3,1,0,0,0,0,0,0,0,0,0,0,430
4,20.02395,0,1,Other household types,1,0,358.33188,5,5.999723,12,3,1,0,0,0,0,0,0,0,0,0,0,431
4,20.02395,0,1,Other household types,1,0,358.33188,5,5.999723,51,11,0,0,0,0,0,0,0,0,0,0,0,431
4,20.02395,0,1,Other household types,1,0,358.33188,5,5.999723,56,12,1,0,0,0,0,0,0,0,0,0,0,431
4,20.02395,0,1,Other household types,1,0,358.33188,5,5.999723,18,4,1,0,0,0,0,0,0,0,0,0,0,431
1,25.56201,1,0,"One-person household, 18-59 years",1,0,347.33975,4,6.0245876,37,8,0,0,0,0,0,0,0,0,0,0,0,432
11,1,0,0,Other household types,1,0,234.88057,2,5.1005926,34,7,1,0,0,0,0,0,0,0,0,0,0,433
11,1,0,0,Other household types,1,0,234.88057,2,5.1005926,1,1,1,0,0,0,0,0,0,0,0,0,0,433
11,1,0,0,Other household types,1,0,234.88057,2,5.1005926,36,8,0,0,0,0,0,0,0,0,0,0,0,433
11,1,0,0,Other household types,1,0,234.88057,2,5.1005926,9,2,0,0,0,0,0,0,0,0,0,0,0,433
11,1,0,0,Other household types,1,0,234.88057,2,5.1005926,6,2,1,0,0,0,0,0,0,0,0,0,0,433
11,1,0,0,Other household types,1,0,234.88057,2,5.1005926,6,2,0,0,0,0,0,0,0,0,0,0,0,433
11,1,0,0,Other household types,1,0,234.88057,2,5.1005926,27,6,1,0,0,0,0,0,0,0,0,0,0,433
11,1,0,0,Other household types,1,0,234.88057,2,5.1005926,12,3,0,0,0,0,0,0,0,0,0,0,0,433
11,1,0,0,Other household types,1,0,234.88057,2,5.1005926,9,2,1,0,0,0,0,0,0,0,0,0,0,433
11,1,0,0,Other household types,1,0,234.88057,2,5.1005926,28,6,0,0,0,0,0,0,0,0,0,0,0,433
11,1,0,0,Other household types,1,0,234.88057,2,5.1005926,3,1,0,0,0,0,0,0,0,0,0,0,0,433
13,1,0,0,Other household types,1,0,233.48444,2,4.8381863,1,1,0,0,0,0,0,0,0,0,0,0,0,434
13,1,0,0,Other household types,1,0,233.48444,2,4.8381863,7,2,0,0,0,0,0,0,0,0,0,0,0,434
13,1,0,0,Other household types,1,0,233.48444,2,4.8381863,26,6,1,0,0,0,0,0,0,0,0,0,0,434
13,1,0,0,Other household types,1,0,233.48444,2,4.8381863,51,11,0,0,0,0,0,0,0,0,0,0,0,434
13,1,0,0,Other household types,1,0,233.48444,2,4.8381863,2,1,1,0,0,0,0,0,0,0,0,0,0,434
13,1,0,0,Other household types,1,0,233.48444,2,4.8381863,25,6,0,0,0,0,0,0,0,0,0,0,0,434
13,1,0,0,Other household types,1,0,233.48444,2,4.8381863,6,2,0,0,0,0,0,0,0,0,0,0,0,434
13,1,0,0,Other household types,1,0,233.48444,2,4.8381863,26,6,0,0,0,0,0,0,0,0,0,0,0,434
13,1,0,0,Other household types,1,0,233.48444,2,4.8381863,14,3,1,0,0,0,0,0,0,0,0,0,0,434
13,1,0,0,Other household types,1,0,233.48444,2,4.8381863,50,11,1,0,0,0,0,0,0,0,0,0,0,434
13,1,0,0,Other household types,1,0,233.48444,2,4.8381863,24,5,1,0,0,0,0,0,0,0,0,0,0,434
13,1,0,0,Other household types,1,0,233.48444,2,4.8381863,22,5,1,0,0,0,0,0,0,0,0,0,0,434
13,1,0,0,Other household types,1,0,233.48444,2,4.8381863,1,1,1,0,0,0,0,0,0,0,0,0,0,434
14,1,0,0,Other household types,1,0,212.72957,2,4.9717479,30,7,0,0,0,0,0,0,0,0,0,0,0,435
14,1,0,0,Other household types,1,0,212.72957,2,4.9717479,0,1,0,0,0,0,0,0,0,0,0,0,0,435
14,1,0,0,Other household types,1,0,212.72957,2,4.9717479,30,7,1,0,0,0,0,0,0,0,0,0,0,435
14,1,0,0,Other household types,1,0,212.72957,2,4.9717479,57,12,1,0,0,0,0,0,0,0,0,0,0,435
14,1,0,0,Other household types,1,0,212.72957,2,4.9717479,24,5,0,0,0,0,0,0,0,0,0,0,0,435
14,1,0,0,Other household types,1,0,212.72957,2,4.9717479,4,1,0,0,0,0,0,0,0,0,0,0,0,435
14,1,0,0,Other household types,1,0,212.72957,2,4.9717479,12,3,1,0,0,0,0,0,0,0,0,0,0,435
14,1,0,0,Other household types,1,0,212.72957,2,4.9717479,11,3,1,0,0,0,0,0,0,0,0,0,0,435
14,1,0,0,Other household types,1,0,212.72957,2,4.9717479,17,4,1,0,0,0,0,0,0,0,0,0,0,435
14,1,0,0,Other household types,1,0,212.72957,2,4.9717479,13,3,0,0,0,0,0,0,0,0,0,0,0,435
14,1,0,0,Other household types,1,0,212.72957,2,4.9717479,22,5,0,0,0,0,0,0,0,0,0,0,0,435
14,1,0,0,Other household types,1,0,212.72957,2,4.9717479,21,5,1,0,0,0,0,0,0,0,0,0,0,435
14,1,0,0,Other household types,1,0,212.72957,2,4.9717479,24,5,0,0,0,0,0,0,0,0,0,0,0,435
14,1,0,0,Other household types,1,0,212.72957,2,4.9717479,17,4,0,0,1,0,0,0,0,0,0,0,0,435
14,1,0,0,Other household types,1,0,212.72957,2,4.9717479,10,3,0,0,0,0,0,0,0,0,0,0,0,435
3,28.027,0,0,"Couple household, with children",1,0,275.3237,3,5.9145684,11,3,0,0,0,0,0,0,0,0,0,0,0,436
3,28.027,0,0,"Couple household, with children",1,0,275.3237,3,5.9145684,43,9,1,0,0,0,0,0,0,0,0,0,0,436
3,28.027,0,0,"Couple household, with children",1,0,275.3237,3,5.9145684,48,10,0,0,0,0,0,0,0,0,0,0,0,436
4,3.52864,1,0,Other household types,1,0,206.29877,2,5.6773953,45,10,0,0,0,0,0,0,0,0,0,0,0,437
4,3.52864,1,0,Other household types,1,0,206.29877,2,5.6773953,27,6,0,0,0,0,0,0,0,0,0,0,0,437
4,3.52864,1,0,Other household types,1,0,206.29877,2,5.6773953,7,2,0,0,0,0,0,0,0,0,0,0,0,437
4,3.52864,1,0,Other household types,1,0,206.29877,2,5.6773953,10,3,1,0,0,0,0,0,0,0,0,0,0,437
2,53.3972,0,0,"Couple household, with no children",1,0,409.30228,5,6.4834785,58,12,0,0,0,0,0,0,0,0,0,0,0,438
2,53.3972,0,0,"Couple household, with no children",1,0,409.30228,5,6.4834785,55,12,1,0,0,0,0,0,0,0,0,0,0,438
1,56.054,0,1,"One-person household, 60+ years",1,0,1231.3467,9,6.7459712,60,13,1,0,0,0,0,0,0,0,0,0,0,439
5,13.3493,0,1,Three generation household,1,1,165.76518,1,5.3871102,7,2,0,0,0,0,0,0,0,0,0,0,0,440
5,13.3493,0,1,Three generation household,1,1,165.76518,1,5.3871102,31,7,0,0,0,0,0,0,0,0,0,0,0,440
5,13.3493,0,1,Three generation household,1,1,165.76518,1,5.3871102,29,6,1,0,0,0,0,0,0,0,0,0,0,440
5,13.3493,0,1,Three generation household,1,1,165.76518,1,5.3871102,60,13,1,0,0,0,0,0,0,0,0,0,0,440
5,13.3493,0,1,Three generation household,1,1,165.76518,1,5.3871102,4,1,0,0,0,0,0,0,0,0,0,0,0,440
10,1,0,1,Other household types,1,0,193.9713,2,5.0199766,27,6,0,0,0,0,0,0,0,0,0,0,0,441
10,1,0,1,Other household types,1,0,193.9713,2,5.0199766,21,5,0,0,0,0,0,0,0,0,0,0,0,441
10,1,0,1,Other household types,1,0,193.9713,2,5.0199766,21,5,0,0,0,0,0,0,0,0,0,0,0,441
10,1,0,1,Other household types,1,0,193.9713,2,5.0199766,24,5,1,0,0,0,0,0,0,0,0,0,0,441
10,1,0,1,Other household types,1,0,193.9713,2,5.0199766,47,10,1,0,1,0,0,0,0,0,0,0,0,441
10,1,0,1,Other household types,1,0,193.9713,2,5.0199766,6,2,1,0,0,0,0,0,0,0,0,0,0,441
10,1,0,1,Other household types,1,0,193.9713,2,5.0199766,2,1,0,0,0,0,0,0,0,0,0,0,0,441
10,1,0,1,Other household types,1,0,193.9713,2,5.0199766,26,6,1,0,0,0,0,0,0,0,0,0,0,441
10,1,0,1,Other household types,1,0,193.9713,2,5.0199766,5,2,0,0,1,0,0,0,0,0,0,0,0,441
10,1,0,1,Other household types,1,0,193.9713,2,5.0199766,0,1,1,0,0,0,0,0,0,0,0,0,0,441
11,1,0,0,Other household types,1,0,203.56761,2,5.0088339,31,7,0,0,0,0,0,0,0,0,0,0,0,442
11,1,0,0,Other household types,1,0,203.56761,2,5.0088339,1,1,1,0,0,0,0,0,0,0,0,0,0,442
11,1,0,0,Other household types,1,0,203.56761,2,5.0088339,32,7,0,0,0,0,0,0,0,0,0,0,0,442
11,1,0,0,Other household types,1,0,203.56761,2,5.0088339,20,5,1,0,0,0,0,0,0,0,0,0,0,442
11,1,0,0,Other household types,1,0,203.56761,2,5.0088339,30,7,0,0,0,0,0,0,0,0,0,0,0,442
11,1,0,0,Other household types,1,0,203.56761,2,5.0088339,7,2,0,0,0,0,0,0,0,0,0,0,0,442
11,1,0,0,Other household types,1,0,203.56761,2,5.0088339,10,3,0,0,0,0,0,0,0,0,0,0,0,442
11,1,0,0,Other household types,1,0,203.56761,2,5.0088339,7,2,0,0,0,0,0,0,0,0,0,0,0,442
11,1,0,0,Other household types,1,0,203.56761,2,5.0088339,32,7,1,0,0,0,0,0,0,0,0,0,0,442
11,1,0,0,Other household types,1,0,203.56761,2,5.0088339,6,2,0,0,0,0,0,0,0,0,0,0,0,442
11,1,0,0,Other household types,1,0,203.56761,2,5.0088339,28,6,1,0,0,0,0,0,0,0,0,0,0,442
4,16.8162,0,0,Other household types,1,0,534.6839,7,6.2230015,22,5,1,0,0,0,0,0,0,0,0,0,0,443
4,16.8162,0,0,Other household types,1,0,534.6839,7,6.2230015,69,14,1,0,1,0,0,0,0,0,0,0,0,443
4,16.8162,0,0,Other household types,1,0,534.6839,7,6.2230015,69,14,0,1,1,0,0,0,0,0,0,0,0,443
4,16.8162,0,0,Other household types,1,0,534.6839,7,6.2230015,23,5,0,0,0,0,0,0,0,0,0,0,0,443
7,2.65927,1,1,Three generation household,1,0,436.13968,6,6.1975222,11,3,0,0,0,0,0,0,0,0,0,0,0,444
7,2.65927,1,1,Three generation household,1,0,436.13968,6,6.1975222,4,1,0,0,0,0,0,0,0,0,0,0,0,444
7,2.65927,1,1,Three generation household,1,0,436.13968,6,6.1975222,60,13,1,0,0,0,0,0,0,0,0,0,0,444
7,2.65927,1,1,Three generation household,1,0,436.13968,6,6.1975222,38,8,1,0,0,0,0,0,0,0,0,0,0,444
7,2.65927,1,1,Three generation household,1,0,436.13968,6,6.1975222,7,2,0,0,0,0,0,0,0,0,0,0,0,444
7,2.65927,1,1,Three generation household,1,0,436.13968,6,6.1975222,10,3,1,0,0,0,0,0,0,0,0,0,0,444
7,2.65927,1,1,Three generation household,1,0,436.13968,6,6.1975222,35,8,0,0,0,0,0,0,0,0,0,0,0,444
2,53.3972,0,1,Other household types,1,0,893.0166,9,6.9403615,72,15,1,0,0,0,0,0,0,0,0,0,0,445
2,53.3972,0,1,Other household types,1,0,893.0166,9,6.9403615,23,5,0,0,0,0,0,0,0,0,0,0,0,445
3,33.37325,0,0,Other household types,1,0,248.94409,2,5.7627697,24,5,1,0,0,0,0,0,0,0,0,0,0,446
3,33.37325,0,0,Other household types,1,0,248.94409,2,5.7627697,22,5,0,0,0,0,0,0,0,0,0,0,0,446
3,33.37325,0,0,Other household types,1,0,248.94409,2,5.7627697,16,4,0,0,0,0,0,0,0,0,0,0,0,446
5,13.3493,0,0,"Couple household, with children",1,0,431.58838,6,6.5394883,33,7,1,0,0,0,0,0,0,0,0,0,0,447
5,13.3493,0,0,"Couple household, with children",1,0,431.58838,6,6.5394883,44,9,0,0,0,0,0,0,0,0,0,0,0,447
5,13.3493,0,0,"Couple household, with children",1,0,431.58838,6,6.5394883,4,1,1,0,0,0,0,0,0,0,0,0,0,447
5,13.3493,0,0,"Couple household, with children",1,0,431.58838,6,6.5394883,9,2,0,0,0,0,0,0,0,0,0,0,0,447
5,13.3493,0,0,"Couple household, with children",1,0,431.58838,6,6.5394883,11,3,1,0,0,0,0,0,0,0,0,0,0,447
5,13.3493,0,1,Three generation household,1,0,355.03436,4,6.5632153,4,1,1,0,0,0,0,0,0,0,0,0,0,448
5,13.3493,0,1,Three generation household,1,0,355.03436,4,6.5632153,36,8,1,0,0,0,0,0,0,0,0,0,0,448
5,13.3493,0,1,Three generation household,1,0,355.03436,4,6.5632153,9,2,0,0,0,0,0,0,0,0,0,0,0,448
5,13.3493,0,1,Three generation household,1,0,355.03436,4,6.5632153,76,16,1,1,1,0,0,0,0,0,0,0,0,448
5,13.3493,0,1,Three generation household,1,0,355.03436,4,6.5632153,8,2,0,0,0,0,0,0,0,0,0,0,0,448
7,13.3493,0,1,Other household types,1,0,213.17935,2,5.1979303,23,5,1,0,0,0,0,0,0,0,0,0,0,449
7,13.3493,0,1,Other household types,1,0,213.17935,2,5.1979303,6,2,1,0,0,0,0,0,0,0,0,0,0,449
7,13.3493,0,1,Other household types,1,0,213.17935,2,5.1979303,47,10,1,0,0,0,0,0,0,0,0,0,0,449
7,13.3493,0,1,Other household types,1,0,213.17935,2,5.1979303,21,5,0,0,0,0,0,0,0,0,0,0,0,449
7,13.3493,0,1,Other household types,1,0,213.17935,2,5.1979303,22,5,1,0,0,0,0,0,0,0,0,0,0,449
7,13.3493,0,1,Other household types,1,0,213.17935,2,5.1979303,0,1,1,0,0,0,0,0,0,0,0,0,0,449
7,13.3493,0,1,Other household types,1,0,213.17935,2,5.1979303,21,5,0,0,0,0,0,0,0,0,0,0,0,449
7,11.2108,0,0,Other household types,1,0,232.28479,2,,47,10,1,0,0,0,0,0,0,0,0,0,0,450
7,11.2108,0,0,Other household types,1,0,232.28479,2,,41,9,0,0,0,0,0,0,0,0,0,0,0,450
7,11.2108,0,0,Other household types,1,0,232.28479,2,,62,13,1,1,1,0,0,0,0,0,0,0,0,450
7,11.2108,0,0,Other household types,1,0,232.28479,2,,63,13,0,0,0,0,0,0,0,0,0,0,0,450
7,11.2108,0,0,Other household types,1,0,232.28479,2,,67,14,0,1,1,0,0,0,0,0,0,0,0,450
7,11.2108,0,0,Other household types,1,0,232.28479,2,,25,6,1,0,0,0,0,0,0,0,0,0,0,450
7,11.2108,0,0,Other household types,1,0,232.28479,2,,30,7,1,0,0,0,0,0,0,0,0,0,0,450
5,25.0585,1,0,"Couple household, with children",1,0,206.81091,2,5.1092257,30,7,1,0,0,0,0,0,0,0,0,0,0,451
5,25.0585,1,0,"Couple household, with children",1,0,206.81091,2,5.1092257,9,2,1,0,0,0,0,0,0,0,0,0,0,451
5,25.0585,1,0,"Couple household, with children",1,0,206.81091,2,5.1092257,15,4,0,0,0,0,0,0,0,0,0,0,0,451
5,25.0585,1,0,"Couple household, with children",1,0,206.81091,2,5.1092257,10,3,1,0,0,0,0,0,0,0,0,0,0,451
5,25.0585,1,0,"Couple household, with children",1,0,206.81091,2,5.1092257,35,8,0,0,0,0,0,0,0,0,0,0,0,451
14,1,0,0,Three generation household,1,1,169.58891,1,5.1545815,4,1,0,0,0,0,0,0,0,0,0,0,0,452
14,1,0,0,Three generation household,1,1,169.58891,1,5.1545815,9,2,0,0,0,0,0,0,0,0,0,0,0,452
14,1,0,0,Three generation household,1,1,169.58891,1,5.1545815,11,3,1,0,0,0,0,0,0,0,0,0,0,452
14,1,0,0,Three generation household,1,1,169.58891,1,5.1545815,28,6,0,0,0,0,0,0,0,0,0,0,0,452
14,1,0,0,Three generation household,1,1,169.58891,1,5.1545815,32,7,0,0,0,0,0,0,0,0,0,0,0,452
14,1,0,0,Three generation household,1,1,169.58891,1,5.1545815,26,6,0,0,0,0,0,0,0,0,0,0,0,452
14,1,0,0,Three generation household,1,1,169.58891,1,5.1545815,0,1,1,0,0,0,0,0,0,0,0,0,0,452
14,1,0,0,Three generation household,1,1,169.58891,1,5.1545815,58,12,1,0,1,0,0,0,0,0,0,0,0,452
14,1,0,0,Three generation household,1,1,169.58891,1,5.1545815,15,4,1,0,0,0,0,0,0,0,0,0,0,452
14,1,0,0,Three generation household,1,1,169.58891,1,5.1545815,0,1,1,0,0,0,0,0,0,0,0,0,0,452
