id,country,childbenefit,disabilitybenefit,oldagebenefit,childPercentage,disabilityPercentage,oldagePercentage,scheme_id,benefit_level,childmeansA,disabmeansA,oldmeansA,childcovA,disabcovA,oldcovA,poverty_mean_tested,special_cov,pension_tested
21,Uzbekistan,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
22,Uzbekistan,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
23,Uzbekistan,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
24,Uzbekistan,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
25,Uzbekistan,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
26,Uzbekistan,TRUE,FALSE,FALSE,4,0,0,70001,Basic,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,FALSE
27,Uzbekistan,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,FALSE
28,Uzbekistan,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,FALSE
29,Uzbekistan,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,FALSE
30,Uzbekistan,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,FALSE
31,Uzbekistan,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,FALSE
32,Uzbekistan,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
33,Uzbekistan,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
37,Uzbekistan,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,FALSE
38,Uzbekistan,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,FALSE
39,Uzbekistan,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
40,Uzbekistan,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,FALSE
41,Uzbekistan,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,FALSE
42,Uzbekistan,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
5,India,TRUE,FALSE,FALSE,4,0,0,70001,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
6,India,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
7,India,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
8,India,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
9,India,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
10,India,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
11,India,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
12,India,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
20,India,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
21,India,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
22,India,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
23,India,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
24,India,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
25,India,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
26,India,TRUE,FALSE,FALSE,4,0,0,70001,Basic,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,FALSE
27,India,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,FALSE
28,India,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,FALSE
29,India,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,FALSE
30,India,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,FALSE
31,India,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,FALSE
32,India,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
33,India,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
37,India,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,FALSE
38,India,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,FALSE
39,India,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
40,India,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,FALSE
41,India,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,FALSE
42,India,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
5,Indonesia,TRUE,FALSE,FALSE,4,0,0,70001,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
6,Indonesia,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
7,Indonesia,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
8,Indonesia,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
9,Indonesia,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
10,Indonesia,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
11,Indonesia,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
12,Indonesia,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
20,Indonesia,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
21,Indonesia,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
22,Indonesia,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
23,Indonesia,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
24,Indonesia,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
25,Indonesia,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
26,Indonesia,TRUE,FALSE,FALSE,4,0,0,70001,Basic,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,FALSE
27,Indonesia,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,FALSE
28,Indonesia,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,FALSE
29,Indonesia,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,FALSE
30,Indonesia,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,FALSE
31,Indonesia,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,FALSE
32,Indonesia,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
33,Indonesia,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
37,Indonesia,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,FALSE
38,Indonesia,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,FALSE
39,Indonesia,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
40,Indonesia,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,FALSE
41,Indonesia,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,FALSE
42,Indonesia,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
5,Kiribati,TRUE,FALSE,FALSE,4,0,0,70001,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
6,Kiribati,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
7,Kiribati,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
8,Kiribati,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
9,Kiribati,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
10,Kiribati,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
11,Kiribati,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
12,Kiribati,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
20,Kiribati,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
21,Kiribati,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
22,Kiribati,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
23,Kiribati,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
24,Kiribati,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
25,Kiribati,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
26,Kiribati,TRUE,FALSE,FALSE,4,0,0,70001,Basic,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,FALSE
27,Kiribati,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,FALSE
28,Kiribati,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,FALSE
29,Kiribati,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,FALSE
30,Kiribati,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,FALSE
31,Kiribati,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,FALSE
32,Kiribati,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
33,Kiribati,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
37,Kiribati,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,FALSE
38,Kiribati,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,FALSE
39,Kiribati,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
40,Kiribati,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,FALSE
41,Kiribati,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,FALSE
42,Kiribati,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
5,Kyrgyzstan,TRUE,FALSE,FALSE,4,0,0,70001,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
6,Kyrgyzstan,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
7,Kyrgyzstan,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
8,Kyrgyzstan,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
9,Kyrgyzstan,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
10,Kyrgyzstan,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
11,Kyrgyzstan,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
12,Kyrgyzstan,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
20,Kyrgyzstan,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
21,Kyrgyzstan,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
22,Kyrgyzstan,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
23,Kyrgyzstan,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
24,Kyrgyzstan,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
25,Kyrgyzstan,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
26,Kyrgyzstan,TRUE,FALSE,FALSE,4,0,0,70001,Basic,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,FALSE
27,Kyrgyzstan,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,FALSE
28,Kyrgyzstan,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,FALSE
29,Kyrgyzstan,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,FALSE
30,Kyrgyzstan,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,FALSE
31,Kyrgyzstan,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,FALSE
32,Kyrgyzstan,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
33,Kyrgyzstan,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
37,Kyrgyzstan,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,FALSE
38,Kyrgyzstan,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,FALSE
39,Kyrgyzstan,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
40,Kyrgyzstan,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,FALSE
41,Kyrgyzstan,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,FALSE
42,Kyrgyzstan,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
5,Maldives,TRUE,FALSE,FALSE,4,0,0,70001,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
6,Maldives,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
7,Maldives,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
8,Maldives,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
9,Maldives,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
10,Maldives,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
11,Maldives,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
12,Maldives,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
20,Maldives,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
21,Maldives,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
22,Maldives,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
23,Maldives,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
24,Maldives,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
25,Maldives,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
26,Maldives,TRUE,FALSE,FALSE,4,0,0,70001,Basic,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,FALSE
27,Maldives,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,FALSE
28,Maldives,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,FALSE
29,Maldives,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,FALSE
30,Maldives,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,FALSE
31,Maldives,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,FALSE
32,Maldives,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
33,Maldives,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
37,Maldives,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,FALSE
38,Maldives,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,FALSE
39,Maldives,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
40,Maldives,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,FALSE
41,Maldives,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,FALSE
42,Maldives,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
5,Mongolia,TRUE,FALSE,FALSE,4,0,0,70001,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
6,Mongolia,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
7,Mongolia,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
8,Mongolia,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
9,Mongolia,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
10,Mongolia,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
11,Mongolia,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
12,Mongolia,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
20,Mongolia,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
21,Mongolia,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
22,Mongolia,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
23,Mongolia,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
24,Mongolia,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
25,Mongolia,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
26,Mongolia,TRUE,FALSE,FALSE,4,0,0,70001,Basic,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,FALSE
27,Mongolia,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,FALSE
28,Mongolia,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,FALSE
29,Mongolia,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,FALSE
30,Mongolia,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,FALSE
31,Mongolia,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,FALSE
32,Mongolia,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
33,Mongolia,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
37,Mongolia,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,FALSE
38,Mongolia,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,FALSE
39,Mongolia,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
40,Mongolia,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,FALSE
41,Mongolia,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,FALSE
42,Mongolia,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,FALSE
5,Nepal,TRUE,FALSE,FALSE,4,0,0,70001,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
6,Nepal,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
7,Nepal,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
8,Nepal,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,FALSE
